Accession Number,DOI,Pubmed ID,Article Title,Link,Authors,Source,Research Area,Volume,Issue,Pages,Publication Date,Times Cited,Journal Expected Citations,Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Percentile in Subject Area,Journal Impact Factor
WOS:000329158900006,10.1093/mnras/stt2013,n/a,CFHTLenS: the relation between galaxy dark matter haloes and baryons from weak gravitational lensing,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000329158900006,"Velander, Malin; van Uitert, Edo; Hoekstra, Henk; Coupon, Jean; Erben, Thomas",MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,ASTRONOMY & ASTROPHYSICS,437,3,2111-2136,2014,109,21.268772,17.24,5.12,6.3211,1.0412,5.194
WOS:000370110800010,10.1016/j.micres.2015.11.008,MEDLINE:26805622,Plant growth-promoting bacterial endophytes,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000370110800010,"Santoyo, Gustavo; Moreno-Hagelsieb, Gabriel; Orozco-Mosqueda, Ma. del Carmen; Glick, Bernard R.",MICROBIOLOGICAL RESEARCH,MICROBIOLOGY,183,n/a,92-99,2016,108,26.428571,16.4,4.09,6.5873,1.1852,2.777
WOS:000327692500006,10.1002/adma.201301082,MEDLINE:23996513,Cell-laden Microengineered and Mechanically Tunable Hybrid Hydrogels of Gelatin and Graphene Oxide,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000327692500006,"Shin, Su Ryon; Aghaei-Ghareh-Bolagh, Behnaz; Dang, Tram T.; Topkaya, Seda Nur; Gao, Xiguang",ADVANCED MATERIALS,"CHEMISTRY, PHYSICAL; PHYSICS, CONDENSED MATTER; MATERIALS SCIENCE, MULTIDISCIPLINARY; NANOSCIENCE & NANOTECHNOLOGY; PHYSICS, APPLIED; CHEMISTRY, MULTIDISCIPLINARY",25,44,6385-6391,2013,108,95.720732,21.07,1.13,5.1268,1.7954,21.95
WOS:000344031200009,10.1103/PhysRevLett.113.147204,MEDLINE:25325656,Interferometric Probes of Many-Body Localization,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000344031200009,"Serbyn, M.; Knap, M.; Gopalakrishnan, S.; Papic, Z.; Yao, N. Y.",PHYSICAL REVIEW LETTERS,"PHYSICS, MULTIDISCIPLINARY",113,14,n/a,2014,106,35.667504,11.73,2.97,9.039,1.2557,8.839
WOS:000323119600001,10.1186/1743-0003-10-91,MEDLINE:23927446,Review of fall risk assessment in geriatric populations using inertial sensors,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000323119600001,"Howcroft, Jennifer; Kofman, Jonathan; Lemaire, Edward D.",JOURNAL OF NEUROENGINEERING AND REHABILITATION,"REHABILITATION; ENGINEERING, BIOMEDICAL; NEUROSCIENCES",10,n/a,n/a,2013,105,80,28.89,1.31,3.6351,1.0471,3.865
WOS:000383622600026,10.1073/pnas.1611740113,MEDLINE:27601634,Broadband high-efficiency dielectric metasurfaces for the visible spectrum,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000383622600026,"Devlin, Robert C.; Khorasaninejad, Mohammadreza; Chen, Wei Ting; Oh, Jaewon; Capasso, Federico",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,"MULTIDISCIPLINARY SCIENCES; PHYSICS, APPLIED",113,38,10473-10478,2016,105,20.530298,8.19,5.11,12.8136,0.468,9.504
WOS:000358730600029,10.1039/c5ee01365h,n/a,Structure of the high voltage phase of layered P2-Na2/3-z[Mn1/2Fe1/2]O-2 and the positive effect of Ni substitution on its stability,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000358730600029,"Talaie, Elahe; Duffort, Victor; Smith, Hillary L.; Fultz, Brent; Nazar, Linda F.",ENERGY & ENVIRONMENTAL SCIENCE,"ENGINEERING, CHEMICAL; ENVIRONMENTAL SCIENCES; ENERGY & FUELS; CHEMISTRY, MULTIDISCIPLINARY",8,8,2512-2523,2015,104,83.5625,12.84,1.24,8.1016,0.4345,30.067
WOS:000319260500043,10.1093/mnras/stt030,n/a,Galaxy And Mass Assembly (GAMA): spectroscopic analysis,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000319260500043,"Hopkins, A. M.; Driver, S. P.; Brough, S.; Owers, M. S.; Bauer, A. E.",MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,ASTRONOMY & ASTROPHYSICS,430,3,2047-2066,2013,104,25.543931,21.01,4.07,4.9498,2.1337,5.194
WOS:000404806000014,10.1021/acs.chemrev.7b00063,MEDLINE:28598605,Metal Sensing by DNA,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000404806000014,"Zhou, Wenhu; Saran, Runjhun; Liu, Juewen",CHEMICAL REVIEWS,"CHEMISTRY, MULTIDISCIPLINARY",117,12,8272-8325,2017,103,59.272031,16.91,1.74,6.0906,2.2095,52.613
WOS:000347554700006,10.1515/pac-2014-0208,n/a,Recommended isolated-line profile for representing high-resolution spectroscopic transitions (IUPAC Technical Report),https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000347554700006,"Tennyson, Jonathan; Bernath, Peter F.; Campargue, Alain; Csaszar, Attila G.; Daumont, Ludovic",PURE AND APPLIED CHEMISTRY,"CHEMISTRY, MULTIDISCIPLINARY",86,12,1931-1943,2014,102,8.675676,20.91,11.76,4.8783,2.9491,5.294
WOS:000324557800016,10.1109/TVT.2013.2251374,n/a,Performance Analysis and Enhancement of the DSRC for VANET's Safety Applications,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000324557800016,"Hafeez, Khalid Abdel; Zhao, Lian; Ma, Bobby; Mark, Jon W.",IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY,"TRANSPORTATION SCIENCE & TECHNOLOGY; ENGINEERING, ELECTRICAL & ELECTRONIC; TELECOMMUNICATIONS",62,7,3069-3083,2013,99,18.366972,11.48,5.39,8.6211,0.6379,4.432
WOS:000334096300038,10.1126/science.1250217,MEDLINE:24723613,Mapping the Cellular Response to Small Molecules Using Chemogenomic Fitness Signatures,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000334096300038,"Lee, Anna Y.; St. Onge, Robert P.; Proctor, Michael J.; Wallace, Iain M.; Nile, Aaron H.",SCIENCE,BIOCHEMISTRY & MOLECULAR BIOLOGY; MULTIDISCIPLINARY SCIENCES,344,6180,208-211,2014,98,137.808843,15.82,0.71,6.1949,1.4621,41.058
WOS:000337883600018,10.1016/j.trac.2013.12.014,n/a,"DNA-stabilized, fluorescent, metal nanoclusters for biosensor development",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000337883600018,"Liu, Juewen",TRAC-TRENDS IN ANALYTICAL CHEMISTRY,"CHEMISTRY, ANALYTICAL",58,n/a,99-111,2014,97,38.174825,34.62,2.54,2.8022,6.2899,7.03
WOS:000319915300001,10.1186/1556-276X-8-235,MEDLINE:23680014,Failure of silver nanowire transparent electrodes under current flow,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000319915300001,"Khaligh, Hadi Hosseinzadeh; Goldthorpe, Irene A.",NANOSCALE RESEARCH LETTERS,"PHYSICS, APPLIED; MATERIALS SCIENCE, MULTIDISCIPLINARY; NANOSCIENCE & NANOTECHNOLOGY",8,n/a,n/a,2013,96,14.859719,20.28,6.46,4.7349,2.2266,3.125
WOS:000341820700024,10.1038/NPHYS3040,MEDLINE:27340423,Forces driving epithelial wound healing,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000341820700024,"Brugues, Agusti; Anon, Ester; Conte, Vito; Veldhuis, Jim H.; Gupta, Mukund",NATURE PHYSICS,"PHYSICS, MULTIDISCIPLINARY",10,9,684-691,2014,95,79.846774,11.73,1.19,8.101,1.56,22.727
WOS:000322779700008,10.1103/PhysRevLett.111.053601,MEDLINE:23952397,Giant Cross-Kerr Effect for Propagating Microwaves Induced by an Artificial Atom,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000322779700008,"Hoi, Io-Chun; Kockum, Anton F.; Palomaki, Tauno; Stace, Thomas M.; Fan, Bixuan",PHYSICAL REVIEW LETTERS,"PHYSICS, MULTIDISCIPLINARY",111,5,n/a,2013,94,39.681473,13.94,2.37,6.743,2.0875,8.839
WOS:000314693800019,10.1212/WNL.0b013e31827b1ae0,MEDLINE:23175727,Depression in epilepsy A systematic review and meta-analysis,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000314693800019,"Fiest, Kirsten M.; Dykeman, Jonathan; Patten, Scott B.; Wiebe, Samuel; Kaplan, Gilaad G.",NEUROLOGY,CLINICAL NEUROLOGY,80,6,590-599,2013,93,79.866667,24.99,1.16,3.7219,4.0422,8.055
WOS:000360862600001,10.1007/s10237-015-0662-4,MEDLINE:25716305,"Mechanics of the brain: perspectives, challenges, and opportunities",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000360862600001,"Goriely, Alain; Geers, Marc G. D.; Holzapfel, Gerhard A.; Jayamohan, Jayaratnam; Jerusalem, Antoine",BIOMECHANICS AND MODELING IN MECHANOBIOLOGY,"ENGINEERING, BIOMEDICAL; BIOPHYSICS",14,5,931-965,2015,93,43,20.46,2.16,4.5465,2.2634,3.212
WOS:000322024700004,10.1088/0004-637X/772/2/82,n/a,A CATALOG OF GLOBULAR CLUSTER SYSTEMS: WHAT DETERMINES THE SIZE OF A GALAXY'S GLOBULAR CLUSTER POPULATION?,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000322024700004,"Harris, William E.; Harris, Gretchen L. H.; Alessi, Matthew",ASTROPHYSICAL JOURNAL,ASTRONOMY & ASTROPHYSICS,772,2,n/a,2013,92,30.777432,21.01,2.99,4.3786,2.7779,5.551
WOS:000318556300003,10.1088/0067-0049/206/1/3,n/a,EVOLUTION OF GALAXIES AND THEIR ENVIRONMENTS AT z=0.1-3 IN COSMOS,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000318556300003,"Scoville, N.; Arnouts, S.; Aussel, H.; Benson, A.; Bongiorno, A.",ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,ASTRONOMY & ASTROPHYSICS,206,1,n/a,2013,92,67.790698,21.01,1.36,4.3786,2.7779,8.561
WOS:000325017100006,10.1111/mcn.12080,MEDLINE:24074319,The economic rationale for investing in stunting reduction,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000325017100006,"Hoddinott, John; Alderman, Harold; Behrman, Jere R.; Haddad, Lawrence; Horton, Susan",MATERNAL AND CHILD NUTRITION,NUTRITION & DIETETICS; PEDIATRICS,9,n/a,69-82,2013,92,20.535714,12.2,4.48,7.5404,0.649,3.233
WOS:000452049800057,10.1145/2635868.2635929,n/a,Are Mutants a Valid Substitute for Real Faults in Software Testing?,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000452049800057,"Just, Rene; Jalali, Darioush; Inozemtseva, Laura; Ernst, Michael D.; Holmes, Reid",22ND ACM SIGSOFT INTERNATIONAL SYMPOSIUM ON THE FOUNDATIONS OF SOFTWARE ENGINEERING (FSE 2014),"COMPUTER SCIENCE, SOFTWARE ENGINEERING",n/a,n/a,654-665,2014,90,n/a,2.12,n/a,42.4989,0.0305,n/a
WOS:000337372200032,10.1038/ncomms4821,MEDLINE:24819237,Extending Noether's theorem by quantifying the asymmetry of quantum states,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000337372200032,"Marvian, Iman; Spekkens, Robert W.",NATURE COMMUNICATIONS,"MULTIDISCIPLINARY SCIENCES; PHYSICS, MULTIDISCIPLINARY",5,n/a,n/a,2014,90,54.721047,11.73,1.64,7.6746,1.7228,12.353
WOS:000318271300028,10.1093/mnras/sts493,n/a,CFHTLenS: testing the laws of gravity with tomographic weak lensing and redshift-space distortions,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000318271300028,"Simpson, Fergus; Heymans, Catherine; Parkinson, David; Blake, Chris; Kilbinger, Martin",MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,ASTRONOMY & ASTROPHYSICS,429,3,2249-2263,2013,90,25.543931,21.01,3.52,4.2834,2.8862,5.194
WOS:000318345200029,10.1093/mnras/stt259,n/a,The abundance of (not just) dark matter haloes,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000318345200029,"Sawala, Till; Frenk, Carlos S.; Crain, Robert A.; Jenkins, Adrian; Schaye, Joop",MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,ASTRONOMY & ASTROPHYSICS,431,2,1366-1382,2013,89,25.543931,21.01,3.48,4.2358,2.948,5.194
WOS:000337862000026,10.3945/ajcn.114.083238,MEDLINE:24787491,Performance of the Automated Self-Administered 24-hour Recall relative to a measure of true intakes and to an interviewer-administered 24-h recall,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000337862000026,"Kirkpatrick, Sharon I.; Subar, Amy F.; Douglass, Deirdre; Zimmerman, Thea P.; Thompson, Frances E.",AMERICAN JOURNAL OF CLINICAL NUTRITION,NUTRITION & DIETETICS,100,1,233-240,2014,88,31.478261,13.2,2.8,6.6688,0.6719,6.549
WOS:000331185400005,10.1136/bjsports-2013-093218,MEDLINE:24463911,"2014 Female Athlete Triad Coalition Consensus Statement on Treatment and Return to Play of the Female Athlete Triad: 1st International Conference held in San Francisco, California, May 2012 and 2nd International Conference held in Indianapolis, Indiana, May 2013",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000331185400005,"De Souza, Mary Jane; Nattiv, Aurelia; Joy, Elizabeth; Misra, Madhusmita; Williams, Nancy I.",BRITISH JOURNAL OF SPORTS MEDICINE,SPORT SCIENCES,48,4,n/a,2014,88,24.873016,10.47,3.54,8.4025,0.3766,7.867
WOS:000319117300007,10.1103/PhysRevD.87.104017,n/a,Thermodynamic volumes and isoperimetric inequalities for de Sitter black holes,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000319117300007,"Dolan, Brian P.; Kastor, David; Kubiznak, David; Mann, Robert B.; Traschen, Jennie",PHYSICAL REVIEW D,"PHYSICS, PARTICLES & FIELDS; ASTRONOMY & ASTROPHYSICS",87,10,n/a,2013,87,20.478947,18.08,4.25,4.8125,1.6939,4.394
WOS:000341624100004,10.15252/msb.20145379,MEDLINE:25149558,Emergence of robust growth laws from optimal regulation of ribosome synthesis,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000341624100004,"Scott, Matthew; Klumpp, Stefan; Mateescu, Eduard M.; Hwa, Terence",MOLECULAR SYSTEMS BIOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY,10,8,n/a,2014,86,46.510638,15.82,1.85,5.4363,1.8517,8.5
WOS:000352192100010,10.1016/j.gca.2015.02.025,n/a,Uranium and molybdenum isotope evidence for an episode of widespread ocean oxygenation during the late Ediacaran Period,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000352192100010,"Kendall, Brian; Komiya, Tsuyoshi; Lyons, Timothy W.; Bates, Steve M.; Gordon, Gwyneth W.",GEOCHIMICA ET COSMOCHIMICA ACTA,GEOCHEMISTRY & GEOPHYSICS,156,n/a,173-193,2015,86,17.440964,9.19,4.93,9.3608,0.3638,4.69
WOS:000347229600001,10.1038/ncomms6718,MEDLINE:25511421,High quality-factor optical nanocavities in bulk single-crystal diamond,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000347229600001,"Burek, Michael J.; Chu, Yiwen; Liddy, Madelaine S. Z.; Patel, Parth; Rochman, Jake",NATURE COMMUNICATIONS,"PHYSICS, APPLIED; MULTIDISCIPLINARY SCIENCES",5,n/a,n/a,2014,85,54.721047,14.63,1.55,5.8117,2.1937,12.353
WOS:000330048400046,10.1039/c3ta14590e,n/a,High-efficiency hybrid solar cells by nanostructural modification in PEDOT:PSS with co-solvent addition,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000330048400046,"Thomas, Joseph Palathinkal; Zhao, Liyan; McGillivray, Donald; Leung, Kam Tong",JOURNAL OF MATERIALS CHEMISTRY A,"MATERIALS SCIENCE, MULTIDISCIPLINARY; ENERGY & FUELS; CHEMISTRY, PHYSICAL",2,7,2383-2389,2014,85,38.570228,19.2,2.2,4.4275,2.1446,9.931
WOS:000333563900044,10.1002/2013WR013725,n/a,Surface-subsurface model intercomparison: A first set of benchmark results to diagnose integrated hydrology and feedbacks,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000333563900044,"Maxwell, Reed M.; Putti, Mario; Meyerhoff, Steven; Delfs, Jens-Olaf; Ferguson, Ian M.",WATER RESOURCES RESEARCH,LIMNOLOGY; WATER RESOURCES; ENVIRONMENTAL SCIENCES,50,2,1531-1549,2014,84,18.18231,11.2,4.62,7.5028,0.3919,4.361
WOS:000315937600001,10.1038/srep01378,MEDLINE:23478744,High yield production and purification of few layer graphene by Gum Arabic assisted physical sonication,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000315937600001,"Chabot, Victor; Kim, Brian; Sloper, Brent; Tzoganakis, Costas; Yu, Aiping",SCIENTIFIC REPORTS,"MULTIDISCIPLINARY SCIENCES; MATERIALS SCIENCE, MULTIDISCIPLINARY",3,n/a,n/a,2013,84,32.307847,19.96,2.6,4.2094,3.5185,4.122
WOS:000318339700045,10.1093/mnras/stt109,n/a,Why does the environmental influence on group and cluster galaxies extend beyond the virial radius?,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000318339700045,"Bahe, Yannick M.; McCarthy, Ian G.; Balogh, Michael L.; Font, Andreea S.",MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,ASTRONOMY & ASTROPHYSICS,430,4,3017-3031,2013,83,25.543931,21.01,3.25,3.9503,3.3758,5.194
WOS:000379794200090,10.1021/acs.nanolett.6b01897,MEDLINE:27267137,Multispectral Chiral Imaging with a Metalens,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000379794200090,"Khorasaninejad, M.; Chen, W. T.; Zhu, A. Y.; Oh, J.; Devlin, R. C.",NANO LETTERS,"CHEMISTRY, PHYSICAL; NANOSCIENCE & NANOTECHNOLOGY; PHYSICS, APPLIED; PHYSICS, CONDENSED MATTER; CHEMISTRY, MULTIDISCIPLINARY; MATERIALS SCIENCE, MULTIDISCIPLINARY",16,7,4595-4600,2016,82,27.091531,10.27,3.03,7.9818,0.8109,12.08
WOS:000380073000004,10.1126/sciadv.1501258,MEDLINE:27386518,Broadband and chiral binary dielectric meta-holograms,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000380073000004,"Khorasaninejad, Mohammadreza; Ambrosio, Antonio; Kanhaiya, Pritpal; Capasso, Federico",SCIENCE ADVANCES,MULTIDISCIPLINARY SCIENCES,2,5,n/a,2016,82,25.215164,6.39,3.25,12.8256,0.8651,11.511
WOS:000318345200044,10.1093/mnras/stt276,n/a,CFHTLenS tomographic weak lensing: quantifying accurate redshift distributions,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000318345200044,"Benjamin, Jonathan; Van Waerbeke, Ludovic; Heymans, Catherine; Kilbinger, Martin; Erben, Thomas",MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,ASTRONOMY & ASTROPHYSICS,431,2,1547-1564,2013,82,25.543931,21.01,3.21,3.9027,3.4531,5.194
WOS:000353756300001,10.1186/s12889-015-1733-2,MEDLINE:25903064,The increasing burden and complexity of multimorbidity,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000353756300001,"Pefoyo, Anna J. Kone; Bronskill, Susan E.; Gruneir, Andrea; Calzavara, Andrew; Thavorn, Kednapa",BMC PUBLIC HEALTH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",15,n/a,n/a,2015,81,7.664557,6.9,10.57,11.7324,0.3702,2.42
WOS:000315602700054,10.1371/journal.pone.0056176,MEDLINE:23457520,Influenza Forecasting with Google Flu Trends,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000315602700054,"Dugas, Andrea Freyer; Jalalpour, Mehdi; Gel, Yulia; Levin, Scott; Torcaso, Fred",PLOS ONE,"MULTIDISCIPLINARY SCIENCES; PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",8,2,n/a,2013,81,17.664979,11.78,4.59,6.879,1.0578,2.766
WOS:000344406800001,10.1103/PhysRevB.90.174302,n/a,Quantum quenches in the many-body localized phase,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000344406800001,"Serbyn, Maksym; Papic, Z.; Abanin, D. A.",PHYSICAL REVIEW B,"PHYSICS, APPLIED; MATERIALS SCIENCE, MULTIDISCIPLINARY; PHYSICS, CONDENSED MATTER",90,17,n/a,2014,80,16.049034,16.43,4.98,4.8704,2.4302,3.813
WOS:000339423100032,10.1093/mnras/stu934,n/a,3D cosmic shear: cosmology from CFHTLenS,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000339423100032,"Kitching, T. D.; Heavens, A. F.; Alsing, J.; Erben, T.; Heymans, C.",MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,ASTRONOMY & ASTROPHYSICS,442,2,1326-1349,2014,79,21.268772,17.24,3.71,4.5814,2.4328,5.194
WOS:000335457000007,10.1088/0004-637X/784/1/7,n/a,TESTING THE NO-HAIR THEOREM WITH EVENT HORIZON TELESCOPE OBSERVATIONS OF SAGITTARIUS A,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000335457000007,"Broderick, Avery E.; Johannsen, Tim; Loeb, Abraham; Psaltis, Dimitrios",ASTROPHYSICAL JOURNAL,ASTRONOMY & ASTROPHYSICS,784,1,n/a,2014,79,23.952278,17.24,3.3,4.5814,2.4328,5.551
