Accession Number,DOI,Pubmed ID,Article Title,Link,Authors,Source,Research Area,Volume,Issue,Pages,Publication Date,Times Cited,Journal Expected Citations,Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Percentile in Subject Area,Journal Impact Factor
WOS:000362146800026,10.1016/j.jpowsour.2015.08.063,n/a,"Cobalt-free SrNbxFe1-xO3-delta (x=0.05, 0.1 and 0.2) perovskite cathodes for intermediate temperature solid oxide fuel cells",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000362146800026,"Jiang, Shanshan; Sunarso, Jaka; Zhou, Wei; Shen, Jian; Ran, Ran",JOURNAL OF POWER SOURCES,"MATERIALS SCIENCE, MULTIDISCIPLINARY; CHEMISTRY, PHYSICAL; ELECTROCHEMISTRY; ENERGY & FUELS",298,n/a,209-216,2015,26,21.430865,14.92,1.21,1.7421,13.9145,6.945
WOS:000350521700002,10.1016/j.scitotenv.2014.10.109,MEDLINE:25497576,Atmospheric mercury in the Canadian Arctic. Part I: A review of recent field measurements,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000350521700002,"Steffen, Alexandra; Lehnherr, Igor; Cole, Amanda; Ariya, Parisa; Dastoor, Ashu",SCIENCE OF THE TOTAL ENVIRONMENT,ENVIRONMENTAL SCIENCES,509,n/a,15-Mar,2015,25,38.466667,33.92,0.65,0.7371,40.4403,4.61
WOS:000323806100016,10.1016/j.pec.2013.03.007,MEDLINE:23566428,A systematic literature review of diabetes self-management education features to improve diabetes education in women of Black African/Caribbean and Hispanic/Latin American ethnicity,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000323806100016,"Gucciardi, Enza; Chan, Vivian Wing-Sheung; Manuel, Lisa; Sidani, Souraya",PATIENT EDUCATION AND COUNSELING,"SOCIAL SCIENCES, INTERDISCIPLINARY; PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",92,2,235-245,2013,24,37.863636,19.97,0.63,1.202,22.9167,2.785
WOS:000336643900018,10.2337/db13-0816,MEDLINE:24520120,High-Fat Diet-Induced Mitochondrial Biogenesis Is Regulated by Mitochondrial-Derived Reactive Oxygen Species Activation of CaMKII,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000336643900018,"Jain, Swati S.; Paglialunga, Sabina; Vigna, Chris; Ludzki, Alison; Herbst, Eric A.",DIABETES,ENDOCRINOLOGY & METABOLISM,63,6,1907-1913,2014,24,37.691011,15.26,0.64,1.5732,17.1883,7.273
WOS:000377937300010,10.3847/0004-637X/824/1/10,n/a,THE NEXT GENERATION VIRGO CLUSTER SURVEY (NGVS). XIII. THE LUMINOSITY AND MASS FUNCTION OF GALAXIES IN THE CORE OF THE VIRGO CLUSTER AND THE CONTRIBUTION FROM DISRUPTED SATELLITES,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000377937300010,"Ferrarese, Laura; Cote, Patrick; Sanchez-Janssen, Ruben; Roediger, Joel; McConnachie, Alan W.",ASTROPHYSICAL JOURNAL,ASTRONOMY & ASTROPHYSICS,824,1,n/a,2016,24,10.784785,9.47,2.23,2.5346,8.5047,5.551
WOS:000355134100012,10.1016/j.jamda.2015.02.007,MEDLINE:25805625,Dying in a Nursing Home: Treatable Symptom Burden and its Link to Modifiable Features of Work Context,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000355134100012,"Estabrooks, Carole A.; Hoben, Matthias; Poss, Jeffrey W.; Chamberlain, Stephanie A.; Thompson, Genevieve N.",JOURNAL OF THE AMERICAN MEDICAL DIRECTORS ASSOCIATION,GERIATRICS & GERONTOLOGY,16,6,515-520,2015,24,14.52439,9.04,1.65,2.6548,6.7268,5.325
WOS:000350521700005,10.1016/j.scitotenv.2014.05.151,MEDLINE:24993511,Mercury in freshwater ecosystems of the Canadian Arctic: Recent advances on its cycling and fate,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000350521700005,"Chetelat, John; Amyot, Marc; Arp, Paul; Blais, Jules M.; Depew, David",SCIENCE OF THE TOTAL ENVIRONMENT,ENVIRONMENTAL SCIENCES,509,n/a,41-66,2015,23,38.466667,33.92,0.6,0.6781,43.0475,4.61
WOS:000377705600007,10.1016/j.jalz.2015.11.003,MEDLINE:26776761,Information and communication technology solutions for outdoor navigation in dementia,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000377705600007,"Teipel, Stefan; Babiloni, Claudio; Hoey, Jesse; Kaye, Jeffrey; Kirste, Thomas",ALZHEIMERS & DEMENTIA,CLINICAL NEUROLOGY,12,6,695-707,2016,23,18.77,6.13,1.23,3.7542,3.9004,12.764
WOS:000344754800010,10.1007/s10899-013-9391-8,MEDLINE:23821220,The Impact of Sound in Modern Multiline Video Slot Machine Play,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000344754800010,"Dixon, Mike J.; Harrigan, Kevin A.; Santesso, Diane L.; Graydon, Candice; Fugelsang, Jonathan A.",JOURNAL OF GAMBLING STUDIES,"PSYCHOLOGY, MULTIDISCIPLINARY; SUBSTANCE ABUSE",30,4,913-929,2014,23,13.633333,9.86,1.69,2.3329,8.971,2.09
WOS:000382956100006,10.1113/JP271087,MEDLINE:26486316,Age-related neuromuscular changes affecting human vastus lateralis,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000382956100006,"Piasecki, M.; Ireland, A.; Stashuk, D.; Hamilton-Wright, A.; Jones, D. A.",JOURNAL OF PHYSIOLOGY-LONDON,PHYSIOLOGY; NEUROSCIENCES,594,16,4525-4536,2016,22,9.689024,6.42,2.27,3.4256,2.7325,4.54
WOS:000364214800029,10.1039/c5tc02753e,n/a,Enhanced electron mobility in crystalline thionated naphthalene diimides,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000364214800029,"Kozycz, Lisa M.; Guo, Chang; Manion, Joseph G.; Tilley, Andrew J.; Lough, Alan J.",JOURNAL OF MATERIALS CHEMISTRY C,"MATERIALS SCIENCE, MULTIDISCIPLINARY; PHYSICS, APPLIED",3,43,11505-11515,2015,21,17.521831,12.98,1.2,1.6179,13.8903,5.976
WOS:000371841600003,10.1016/j.precamres.2015.12.013,n/a,Crustal evolution of the Eastern Block in the North China Craton: Constraints from zircon U-Pb geochronology and Lu-Hf isotopes of the Northern Liaoning Complex,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000371841600003,"Wu, Meiling; Lin, Shoufa; Wan, Yusheng; Gao, Jian-feng",PRECAMBRIAN RESEARCH,"GEOSCIENCES, MULTIDISCIPLINARY",275,n/a,35-47,2016,21,8.283186,5.56,2.54,3.7771,3.6266,3.907
WOS:000398176900003,10.1002/adma.201605987,MEDLINE:28145598,Efficient Triplet Exciton Fusion in Molecularly Doped Polymer Light-Emitting Diodes,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000398176900003,"Di, Dawei; Yang, LE; Richter, Johannes M.; Meraldi, Lorenzo; Altamimi, Rashid M.",ADVANCED MATERIALS,"MATERIALS SCIENCE, MULTIDISCIPLINARY; PHYSICS, CONDENSED MATTER; NANOSCIENCE & NANOTECHNOLOGY; CHEMISTRY, PHYSICAL; CHEMISTRY, MULTIDISCIPLINARY; PHYSICS, APPLIED",29,13,n/a,2017,21,25.23851,5.66,0.83,3.7097,3.7414,21.95
WOS:000329229900006,10.1007/s40262-013-0090-5,MEDLINE:23912563,Development of a Paediatric Population-Based Model of the Pharmacokinetics of Rivaroxaban,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000329229900006,"Willmann, Stefan; Becker, Corina; Burghaus, Rolf; Coboeken, Katrin; Edginton, Andrea",CLINICAL PHARMACOKINETICS,PHARMACOLOGY & PHARMACY,53,1,89-102,2014,21,17.1,10.33,1.23,2.0338,13.1832,4.464
WOS:000350521700003,10.1016/j.scitotenv.2014.10.112,MEDLINE:25604938,Atmospheric mercury in the Canadian Arctic. Part II: Insight from modeling,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000350521700003,"Dastoor, Ashu; Ryzhkov, Andrew; Dumford, Dorothy; Lehnherr, Igor; Steffen, Alexandra",SCIENCE OF THE TOTAL ENVIRONMENT,ENVIRONMENTAL SCIENCES,509,n/a,16-27,2015,21,38.466667,33.92,0.55,0.6192,46.3499,4.61
WOS:000325076200009,10.1111/obr.12079,MEDLINE:24074214,Monitoring foods and beverages provided and sold in public sector settings,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000325076200009,"L'Abbe, M.; Schermel, A.; Minaker, L.; Kelly, B.; Lee, A.",OBESITY REVIEWS,ENDOCRINOLOGY & METABOLISM,14,n/a,96-107,2013,20,61.173913,33.85,0.33,0.5909,51.1677,8.483
WOS:000351675500010,10.1007/s11625-014-0278-0,n/a,Distant agricultural landscapes,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000351675500010,"Clapp, Jennifer",SUSTAINABILITY SCIENCE,ENVIRONMENTAL SCIENCES; GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,10,2,305-316,2015,20,11.883721,11.55,1.68,1.7313,13.9467,3.855
WOS:000363963300009,10.1007/s10452-015-9544-1,n/a,"Exploring, exploiting and evolving diversity of aquatic ecosystem models: a community perspective",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000363963300009,"Janssen, Annette B. G.; Arhonditsis, George B.; Beusen, Arthur; Bolding, Karsten; Bruce, Louise",AQUATIC ECOLOGY,MARINE & FRESHWATER BIOLOGY; LIMNOLOGY; ECOLOGY,49,4,513-548,2015,20,5.27907,8.14,3.79,2.4565,5.5375,1.978
WOS:000325740400002,10.1016/j.concog.2013.04.003,MEDLINE:23685619,Developing the Sense of Agency Rating Scale (SOARS): An empirical measure of agency disruption in hypnosis,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000325740400002,"Polito, Vince; Barnier, Amanda J.; Woody, Erik Z.",CONSCIOUSNESS AND COGNITION,"PSYCHOLOGY, EXPERIMENTAL",22,3,684-696,2013,20,13.941176,15.19,1.43,1.3169,23.0859,2.272
WOS:000362908700003,10.1103/PhysRevLett.115.160505,MEDLINE:26550858,Quantum Hilbert Hotel,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000362908700003,"Potocek, Vaclav; Miatto, Filippo M.; Mirhosseini, Mohammad; Magana-Loaiza, Omar S.; Liapis, Andreas C.",PHYSICAL REVIEW LETTERS,"PHYSICS, MULTIDISCIPLINARY",115,16,n/a,2015,19,27.67546,9.41,0.69,2.0197,12.3367,8.839
WOS:000397022900083,10.1002/2016JA022571,n/a,Thermal ion imagers and Langmuir probes in the Swarm electric field instruments,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000397022900083,"Knudsen, D. J.; Burchill, J. K.; Buchert, S. C.; Eriksson, A. I.; Gill, R.",JOURNAL OF GEOPHYSICAL RESEARCH-SPACE PHYSICS,ASTRONOMY & ASTROPHYSICS,122,2,2655-2673,2017,19,3.416049,5.26,5.56,3.614,4.3559,2.752
WOS:000399379500008,10.1038/ismej.2016.192,MEDLINE:28195581,"Cultivation and characterization of Candidatus Nitrosocosmicus exaquare, an ammonia-oxidizing archaeon from a municipal wastewater treatment system",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000399379500008,"Sauder, Laura A.; Albertsen, Mads; Engel, Katja; Schwarz, Jasmin; Nielsen, Per H.",ISME JOURNAL,ECOLOGY; MICROBIOLOGY,11,5,1142-1157,2017,19,9.631799,3.47,1.97,5.4719,1.4998,9.52
WOS:000347576800015,10.1016/j.scitotenv.2014.10.094,MEDLINE:25460947,Bioaccumulation and biomagnification of mercury in African lakes: The importance of trophic status,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000347576800015,"Poste, Amanda E.; Muir, Derek C. G.; Guildford, Stephanie J.; Hecky, Robert E.",SCIENCE OF THE TOTAL ENVIRONMENT,ENVIRONMENTAL SCIENCES,506,n/a,126-136,2015,18,16.379774,10.69,1.1,1.6846,16.6692,4.61
WOS:000318787100015,10.1007/s00125-013-2858-4,MEDLINE:23429921,NADPH oxidase inhibition prevents beta cell dysfunction induced by prolonged elevation of oleate in rodents,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000318787100015,"Koulajian, K.; Desai, T.; Liu, G. C.; Ivovic, A.; Patterson, J. N.",DIABETOLOGIA,ENDOCRINOLOGY & METABOLISM,56,5,1078-1087,2013,18,29.64794,18.56,0.61,0.97,32.7202,6.023
WOS:000315589100004,10.1085/jgp.201210918,MEDLINE:23401574,Potentiation in mouse lumbrical muscle without myosin light chain phosphorylation: Is resting calcium responsible?,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000315589100004,"Smith, Ian C.; Gittings, William; Huang, Jian; McMillan, Elliott M.; Quadrilatero, Joe",JOURNAL OF GENERAL PHYSIOLOGY,PHYSIOLOGY,141,3,297-308,2013,18,22.764045,13.57,0.79,1.3269,24.4387,3.68
WOS:000340302700009,10.1016/j.jmb.2014.05.024,MEDLINE:24887099,"The F-420-Reducing [NiFe]-Hydrogenase Complex from Methanothermobacter marburgensis, the First X-ray Structure of a Group 3 Family Member",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000340302700009,"Vitt, Stella; Ma, Kesen; Warkentin, Eberhard; Moll, Johanna; Pierik, Antonio J.",JOURNAL OF MOLECULAR BIOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY,426,15,2813-2826,2014,18,15.547445,15.82,1.16,1.1378,24.9962,4.894
WOS:000323030400016,10.1117/1.JBO.18.7.076008,MEDLINE:23843086,Optical coherence tomography platform for microvascular imaging and quantification: initial experience in late oral radiation toxicity patients,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000323030400016,"Davoudi, Bahar; Morrison, Melanie; Bizheva, Kostadinka; Yang, Victor X. D.; Dinniwell, Robert",JOURNAL OF BIOMEDICAL OPTICS,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING; OPTICS; BIOCHEMICAL RESEARCH METHODS",18,7,n/a,2013,17,12.410506,14.14,1.37,1.2023,19.8033,2.367
WOS:000382349200016,10.1016/j.socscimed.2015.05.042,MEDLINE:26092600,Interpersonal communication about pictorial health warnings on cigarette packages: Policy-related influences and relationships with smoking cessation attempts,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000382349200016,"Thrasher, James F.; Abad-Vivero, Erika N.; Huang, Liling; O'Connor, Richard J.; Hammond, David",SOCIAL SCIENCE & MEDICINE,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SOCIAL SCIENCES, BIOMEDICAL",164,n/a,141-149,2016,17,5.712245,4.35,2.98,3.9054,2.6331,3.007
WOS:000341334700012,10.1038/mt.2014.24,MEDLINE:24569836,SNS01-T Modulation of eIF5A Inhibits B-cell Cancer Progression and Synergizes With Bortezomib and Lenalidomide,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000341334700012,"Francis, Sarah M.; Taylor, Catherine A.; Tang, Terence; Liu, Zhongda; Zheng, QiFa",MOLECULAR THERAPY,"MEDICINE, RESEARCH & EXPERIMENTAL; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY",22,9,1643-1652,2014,17,28.076923,13.34,0.61,1.2739,17.4705,7.008
WOS:000340989100001,10.1016/j.jconhyd.2014.04.006,MEDLINE:24908586,"A mass balance approach to investigating geochemical controls on secondary water quality impacts at a crude oil spill site near Bemidji, MN",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000340989100001,"Ng, G. -H. Crystal; Bekins, Barbara A.; Cozzarelli, Isabelle M.; Baedecker, Mary Jo; Bennett, Philip C.",JOURNAL OF CONTAMINANT HYDROLOGY,"ENVIRONMENTAL SCIENCES; GEOSCIENCES, MULTIDISCIPLINARY; WATER RESOURCES",164,n/a,15-Jan,2014,16,9.408696,11.75,1.7,1.3611,19.1589,2.284
WOS:000338637700006,10.1039/c3em00630a,MEDLINE:24622900,Modelling phosphorus loading and algal blooms in a Nordic agricultural catchment-lake system under changing land-use and climate,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000338637700006,"Couture, Raoul-Marie; Tominaga, Koji; Starrfelt, Jostein; Moe, S. Jannicke; Kaste, Oyvind",ENVIRONMENTAL SCIENCE-PROCESSES & IMPACTS,"ENVIRONMENTAL SCIENCES; CHEMISTRY, ANALYTICAL",16,7,1588-1599,2014,16,10.276,13.4,1.56,1.1938,26.3562,2.491
WOS:000349860900013,10.1103/PhysRevE.91.023301,MEDLINE:25768630,Multipseudopotential interaction: A solution for thermodynamic inconsistency in pseudopotential lattice Boltzmann models,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000349860900013,"Khajepor, Sorush; Wen, John; Chen, Baixin",PHYSICAL REVIEW E,"PHYSICS, FLUIDS & PLASMAS; PHYSICS, MATHEMATICAL",91,2,n/a,2015,16,7.745845,6.61,2.07,2.4211,8.1379,2.284
WOS:000388211700031,10.1039/c6ta07410c,n/a,Mixed co-solvent engineering of PEDOT:PSS to enhance its conductivity and hybrid solar cell properties,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000388211700031,"Thomas, Joseph Palathinkal; Leung, Kam Tong",JOURNAL OF MATERIALS CHEMISTRY A,"ENERGY & FUELS; MATERIALS SCIENCE, MULTIDISCIPLINARY; CHEMISTRY, PHYSICAL",4,44,17537-17542,2016,16,21.301102,10.63,0.75,1.5047,16.8746,9.931
WOS:000346233700006,10.2522/ptj.20130603,MEDLINE:25104795,Impaired Reactive Stepping Among Patients Ready for Discharge From Inpatient Stroke Rehabilitation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000346233700006,"Inness, Elizabeth L.; Mansfield, Avril; Lakhani, Bimal; Bayley, Mark; McIlroy, William E.",PHYSICAL THERAPY,REHABILITATION; ORTHOPEDICS,94,12,1755-1764,2014,15,11.276923,8.03,1.33,1.869,12.9804,2.587
WOS:000393011400008,10.1016/j.foodpol.2016.12.001,n/a,"Food self-sufficiency: Making sense of it, and when it makes sense",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000393011400008,"Clapp, Jennifer",FOOD POLICY,AGRICULTURAL ECONOMICS & POLICY; FOOD SCIENCE & TECHNOLOGY; Regional & Urban Planning; ECONOMICS; NUTRITION & DIETETICS,66,n/a,88-96,2017,15,6.833333,0.64,2.2,23.3245,0.1105,3.111
WOS:000370885700008,10.1016/j.patcog.2015.12.008,n/a,Global and local structure preserving sparse subspace learning: An iterative approach to unsupervised feature selection,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000370885700008,"Zhou, Nan; Xu, Yangyang; Cheng, Hong; Fang, Jun; Pedrycz, Witold",PATTERN RECOGNITION,"ENGINEERING, ELECTRICAL & ELECTRONIC; COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",53,n/a,87-101,2016,15,10.115625,6,1.48,2.4987,9.2955,3.965
WOS:000358391600026,10.1016/j.ypmed.2015.05.011,MEDLINE:26007297,Neighborhood walkability: Differential associations with self-reported transport walking and leisure-time physical activity in Canadian towns and cities of all sizes,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000358391600026,"Thielman, Justin; Rosella, Laura; Copes, Ray; Lebenbaum, Michael; Manson, Heather",PREVENTIVE MEDICINE,"MEDICINE, GENERAL & INTERNAL; PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",77,n/a,174-180,2015,15,10.523605,6.9,1.43,2.1727,10.6616,3.483
WOS:000326344500021,10.1088/0960-1317/23/11/114020,n/a,Wire bonded 3D coils render air core microtransformers competitive,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000326344500021,"Moazenzadeh, A.; Spengler, N.; Lausecker, R.; Rezvani, A.; Mayer, M.",JOURNAL OF MICROMECHANICS AND MICROENGINEERING,"INSTRUMENTS & INSTRUMENTATION; MATERIALS SCIENCE, MULTIDISCIPLINARY; PHYSICS, APPLIED; NANOSCIENCE & NANOTECHNOLOGY; MECHANICS; ENGINEERING, ELECTRICAL & ELECTRONIC",23,11,n/a,2013,15,9.218085,15.58,1.63,0.9625,24.0226,1.888
WOS:000351333000002,10.5271/sjweh.3467,MEDLINE:25380301,How compatible are participatory ergonomics programs with occupational health and safety management systems?,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000351333000002,"Yazdani, Amin; Neumann, W. Patrick; Imbeau, Daniel; Bigelow, Philip; Pagell, Mark",SCANDINAVIAN JOURNAL OF WORK ENVIRONMENT & HEALTH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",41,2,111-123,2015,14,9.686275,6.9,1.45,2.0278,11.9615,2.792
WOS:000395652600038,10.1002/2016GL071789,n/a,Snow cover response to temperature in observational and climate model ensembles,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000395652600038,"Mudryk, L. R.; Kushner, P. J.; Derksen, C.; Thackeray, C.",GEOPHYSICAL RESEARCH LETTERS,"GEOSCIENCES, MULTIDISCIPLINARY",44,2,919-926,2017,14,4.991416,2.96,2.8,4.7346,2.6371,4.339
WOS:000329233400027,10.1007/s00221-013-3741-8,MEDLINE:24158607,Human sensitivity to vertical self-motion,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000329233400027,"Nesti, Alessandro; Barnett-Cowan, Michael; MacNeilage, Paul R.; Buelthoff, Heinrich H.",EXPERIMENTAL BRAIN RESEARCH,NEUROSCIENCES,232,1,303-314,2014,14,8.740413,15.6,1.6,0.8975,37.6527,1.806
