Accession Number,DOI,Pubmed ID,Article Title,Link,Authors,Source,Research Area,Volume,Issue,Pages,Publication Date,Times Cited,Journal Expected Citations,Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Percentile in Subject Area,Journal Impact Factor
WOS:000426734600035,10.3390/en11020292,n/a,Data Analytics Techniques for Performance Prediction of Steamflooding in Naturally Fractured Carbonate Reservoirs,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000426734600035,"Shafiei, Ali; Ahmadi, Mohammad Ali; Dusseault, Maurice B.; Elkamel, Ali; Zendehboudi, Sohrab",ENERGIES,ENERGY & FUELS,11,2,n/a,2018,0,1.102893,2.09,0,0,100,2.676
WOS:000412001800007,10.3934/mbe.2018021,MEDLINE:29161845,SPATIALLY-IMPLICIT MODELLING OF DISEASE-BEHAVIOUR INTERACTIONS IN THE CONTEXT OF NON-PHARMACEUTICAL INTERVENTIONS,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000412001800007,"Ringa, Notice; Bauch, Chris T.",MATHEMATICAL BIOSCIENCES AND ENGINEERING,MATHEMATICAL & COMPUTATIONAL BIOLOGY,15,2,461-483,2018,0,0.485294,0.95,0,0,100,1.23
WOS:000445680200049,10.3390/nu10081001,MEDLINE:30065152,"Assessing Dietary Outcomes in Intervention Studies: Pitfalls, Strategies, and Research Needs",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000445680200049,"Kirkpatrick, Sharon I.; Collins, Clare E.; Keogh, Ruth H.; Krebs-Smith, Susan M.; Neuhouser, Marian L.",NUTRIENTS,NUTRITION & DIETETICS,10,8,n/a,2018,0,1.642857,0.45,0,0,100,4.196
WOS:000455200300029,10.3390/coatings8120443,n/a,Improving Corrosion and Corrosion-Fatigue Resistance of AZ31B Cast Mg Alloy Using Combined Cold Spray and Top Coatings,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000455200300029,"Shaha, Sugrib Kumar; Dayani, Siavash Borhan; Xue, Yuna; Pang, Xin; Jahed, Hamid",COATINGS,"MATERIALS SCIENCE, COATINGS & FILMS",8,12,n/a,2018,0,0.716247,1.86,0,0,100,2.35
WOS:000447259300001,10.1007/JHEP10(2018)049,n/a,From gauge to higher gauge models of topological phases,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000447259300001,"Delcamp, Clement; Tiwari, Apoorv",JOURNAL OF HIGH ENERGY PHYSICS,"PHYSICS, PARTICLES & FIELDS",n/a,10,n/a,2018,0,3.002806,2.01,0,0,100,5.541
WOS:000447199200002,10.1186/s12889-018-6069-2,MEDLINE:30305091,Factors associated with social casino gaming among adolescents across game types,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000447199200002,"Veselka, Livia; Wijesingha, Rochelle; Leatherdale, Scott T.; Turner, Nigel E.; Elton-Marshall, Tara",BMC PUBLIC HEALTH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",18,n/a,n/a,2018,0,0.480132,0.74,0,0,100,2.42
WOS:000452644700013,10.1371/journal.pone.0208073,MEDLINE:30532140,Quantum plus plus : A modern C plus plus quantum computing library,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000452644700013,"Gheorghiu, Vlad",PLOS ONE,MULTIDISCIPLINARY SCIENCES,13,12,n/a,2018,0,0.586908,1.26,0,0,100,2.766
WOS:000432475300058,10.1016/j.scitotenv.2018.03.113,MEDLINE:29587229,Representing a large region with few sites: The Quality Index approach for field studies,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000432475300058,"Rosamond, Madeline S.; Wellen, Christopher; Yousif, Meguel A.; Kaltenecker, Georgina; Thomas, Janis L.",SCIENCE OF THE TOTAL ENVIRONMENT,ENVIRONMENTAL SCIENCES,633,n/a,600-607,2018,0,2.860568,1.46,0,0,100,4.61
WOS:000446940600276,10.3390/s18093017,MEDLINE:30205621,Computer-Aided Approach for Rapid Post-Event Visual Evaluation of a Building Facade,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000446940600276,"Choi, Jongseong; Yeum, Chul Min; Dyke, Shirley J.; Jahanshahi, Mohammad R.",SENSORS,"CHEMISTRY, ANALYTICAL; ELECTROCHEMISTRY; INSTRUMENTS & INSTRUMENTATION",18,9,n/a,2018,0,0.929669,1.55,0,0,100,2.475
WOS:000419743700001,10.1186/s12932-017-0046-z,MEDLINE:29313216,Chemical speciation and fate of tripolyphosphate after application to a calcareous soil,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000419743700001,"Hamilton, Jordan G.; Grosskleg, Jay; Hilger, David; Bradshaw, Kris; Carlson, Trevor",GEOCHEMICAL TRANSACTIONS,GEOCHEMISTRY & GEOPHYSICS,19,n/a,n/a,2018,0,1,1.04,0,0,100,1.727
WOS:000441140800001,10.26633/RPSP.2018.5,n/a,"Cigarette flavors, package shape, and cigarette brand perceptions: an experiment among young Brazilian women",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000441140800001,"Islam, Farahnaz; Thrasher, James F.; Szklo, Andre; Figueiredo, Valeska Carvalho; Perez, Cristina de Abreu",REVISTA PANAMERICANA DE SALUD PUBLICA-PAN AMERICAN JOURNAL OF PUBLIC HEALTH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",42,n/a,n/a,2018,0,0.196721,0.74,0,0,100,0.784
WOS:000451547700062,10.3390/nu10111624,MEDLINE:30400146,Article The Impact of Front-of-Package Label Design on Consumer Understanding of Nutrient Amounts,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000451547700062,"Goodman, Samantha; Vanderlee, Lana; Acton, Rachel; Mahamad, Syed; Hammond, David",NUTRIENTS,NUTRITION & DIETETICS,10,11,n/a,2018,0,0.779421,1.24,0,0,100,4.196
WOS:000438848400019,10.3934/jimo.2018005,n/a,A THRESHOLD-BASED RISK PROCESS WITH A WAITING PERIOD TO PAY DIVIDENDS,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000438848400019,"Drekic, Steve; Woo, Jae-Kyung; Xu, Ran",JOURNAL OF INDUSTRIAL AND MANAGEMENT OPTIMIZATION,"ENGINEERING, MULTIDISCIPLINARY; MATHEMATICS, INTERDISCIPLINARY APPLICATIONS; OPERATIONS RESEARCH & MANAGEMENT SCIENCE",14,3,1179-1201,2018,0,0.715909,0.94,0,0,100,0.994
WOS:000445822600010,10.1007/978-3-319-89963-3_10,n/a,Validity-Guided Synthesis of Reactive Systems from Assume-Guarantee Contracts,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000445822600010,"Katis, Andreas; Fedyukovich, Grigory; Guo, Huajun; Gacek, Andrew; Backes, John","TOOLS AND ALGORITHMS FOR THE CONSTRUCTION AND ANALYSIS OF SYSTEMS, TACAS 2018, PT II","COMPUTER SCIENCE, THEORY & METHODS",10806,n/a,176-193,2018,0,0.089123,0.08,0,0,100,n/a
WOS:000445822600022,10.1007/978-3-319-89963-3_22,n/a,Symmetry Reduction for the Local Mu-Calculus,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000445822600022,"Namjoshi, Kedar S.; Trefler, Richard J.","TOOLS AND ALGORITHMS FOR THE CONSTRUCTION AND ANALYSIS OF SYSTEMS, TACAS 2018, PT II","COMPUTER SCIENCE, THEORY & METHODS",10806,n/a,379-395,2018,0,0.089123,0.08,0,0,100,n/a
WOS:000448653700097,10.3390/app8101802,n/a,A Source Pollution Control Measure Based on Spatial-Temporal Distribution Characteristic of the Runoff Pollutants at Urban Pavement Sites,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000448653700097,"Kou, Changjiang; Kang, Aihong; Xiao, Peng; Mikhailenko, Peter; Baaj, Hassan",APPLIED SCIENCES-BASEL,"CHEMISTRY, MULTIDISCIPLINARY; MATERIALS SCIENCE, MULTIDISCIPLINARY; PHYSICS, APPLIED",8,10,n/a,2018,0,0.692339,1.82,0,0,100,1.689
WOS:000435567200188,10.1136/bmjopen-2018-022413,MEDLINE:29794105,Multimorbidity in children and youth: a scoping review protocol,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000435567200188,"Romano, Isabella; Buchan, M. Claire; Ferro, Mark A.",BMJ OPEN,PSYCHIATRY,8,5,n/a,2018,0,0.615,2,0,0,100,2.413
WOS:000430636000023,10.2134/agronj2017.08.0449,n/a,Nutrient Release from Living and Terminated Cover Crops Under Variable Freeze-Thaw Cycles,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000430636000023,"Cober, James R.; Macrae, Merrin L.; Van Eerd, Laura L.",AGRONOMY JOURNAL,AGRONOMY,110,3,1036-1045,2018,0,0.496154,0.76,0,0,100,1.897
WOS:000448821300128,10.3390/nu10101462,MEDLINE:30304766,A Qualitative Evaluation of the eaTracker (R) Mobile App,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000448821300128,"Lieffers, Jessica R. L.; Valaitis, Renata F.; George, Tessy; Wilson, Mark; Macdonald, Janice",NUTRIENTS,NUTRITION & DIETETICS,10,10,n/a,2018,0,0.779421,1.24,0,0,100,4.196
WOS:000442530600006,10.1038/s41598-018-31058-5,MEDLINE:30140033,Impact of Side Chain Polarity on Non-Stoichiometric Nano-Hydroxyapatite Surface Functionalization with Amino Acids,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000442530600006,"Comeau, Patricia; Willett, Thomas",SCIENTIFIC REPORTS,"CHEMISTRY, PHYSICAL",8,n/a,n/a,2018,0,1.078694,2.41,0,0,100,4.122
WOS:000448399300046,10.3390/mi9090464,MEDLINE:30424397,Nanoscale-Textured Tantalum Surfaces for Mammalian Cell Alignment,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000448399300046,"Moussa, Hassan I.; Logan, Megan; Wong, Kingsley; Rao, Zheng; Aucoin, Marc G.",MICROMACHINES,INSTRUMENTS & INSTRUMENTATION; NANOSCIENCE & NANOTECHNOLOGY,9,9,n/a,2018,0,0.788296,1.65,0,0,100,2.222
WOS:000451640500230,10.3390/ijerph15112556,MEDLINE:30441875,Correlates of Transitions in Tobacco Product Use by US Adult Tobacco Users between 2013-2014 and 2014-2015: Findings from the PATH Study Wave 1 and Wave 2,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000451640500230,"Kasza, Karin A.; Coleman, Blair; Sharma, Eva; Conway, Kevin P.; Cummings, K. Michael",INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,"ENVIRONMENTAL SCIENCES; PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",15,11,n/a,2018,0,0.689001,0.98,0,0,100,2.145
WOS:000444988000008,10.3934/amc.2018044,n/a,COMPUTING DISCRETE LOGARITHMS IN CRYPTOGRAPHICALLY-INTERESTING CHARACTERISTIC-THREE FINITE FIELDS,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000444988000008,"Adj, Gora; Canales-Martinez, Isaac; Cruz-Cortes, Nareli; Menezes, Alfred; Oliveira, Thomaz",ADVANCES IN MATHEMATICS OF COMMUNICATIONS,"COMPUTER SCIENCE, THEORY & METHODS; MATHEMATICS, APPLIED",12,4,741-759,2018,0,0.270833,0.85,0,0,100,0.564
WOS:000418799700005,10.1007/s11340-017-0323-x,n/a,Polymeric Hopkinson Bar-Confinement Chamber Apparatus to Evaluate Fluid Cavitation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000418799700005,"Bustamante, M. C.; Singh, D.; Cronin, D. S.",EXPERIMENTAL MECHANICS,"MATERIALS SCIENCE, CHARACTERIZATION & TESTING; MATERIALS SCIENCE, MULTIDISCIPLINARY; MECHANICS",58,1,55-74,2018,0,1.019231,1.14,0,0,100,2.319
WOS:000423431800021,10.1002/2017GL075974,n/a,Disturbance Impacts on Thermal Hot Spots and Hot Moments at the Peatland-Atmosphere Interface,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000423431800021,"Leonard, R. M.; Kettridge, N.; Devito, K. J.; Petrone, R. M.; Mendoza, C. A.",GEOPHYSICAL RESEARCH LETTERS,"GEOSCIENCES, MULTIDISCIPLINARY",45,1,185-193,2018,0,1.412121,1.07,0,0,100,4.339
WOS:000449988100309,10.3390/ijms19092773,MEDLINE:30223518,"Therapeutic Peptide Amphiphile as a Drug Carrier with ATP-Triggered Release for Synergistic Effect, Improved Therapeutic Index, and Penetration of 3D Cancer Cell Spheroids",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000449988100309,"Lu, Sheng; Zhao, Feng; Zhang, Qiuxin; Chen, P.",INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,"BIOCHEMISTRY & MOLECULAR BIOLOGY; CHEMISTRY, MULTIDISCIPLINARY",19,9,n/a,2018,0,0.79631,1.7,0,0,100,3.687
WOS:000447811800017,10.1007/s10899-018-9773-z,MEDLINE:29730788,Losses Disguised as Wins Affect Game Selection on Multiline Slots,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000447811800017,"Graydon, Candice; Stange, Madison; Dixon, Mike J.",JOURNAL OF GAMBLING STUDIES,"PSYCHOLOGY, MULTIDISCIPLINARY; SUBSTANCE ABUSE",34,4,1377-1390,2018,0,1.012987,0.77,0,0,100,2.09
WOS:000423549700005,10.1007/s11128-017-1792-7,n/a,Implementing a noise protected logical qubit in methyl groups via microwave irradiation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000423549700005,"Annabestani, Razieh; Cory, David G.",QUANTUM INFORMATION PROCESSING,"PHYSICS, MATHEMATICAL; PHYSICS, MULTIDISCIPLINARY; QUANTUM SCIENCE & TECHNOLOGY",17,2,n/a,2018,0,0.719298,1.09,0,0,100,2.283
WOS:000439538300007,10.1016/j.cities.2018.02.022,n/a,Smart prevention: A new approach to primary and secondary cancer prevention in smart and connected communities,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000439538300007,"Wray, Alexander; Olstad, Dana Lee; Minaker, Leia Michelle",CITIES,URBAN STUDIES,79,n/a,53-69,2018,0,1.304721,0.63,0,0,100,2.704
WOS:000444654100001,10.1186/s12877-018-0899-8,MEDLINE:30208884,Variation in the health outcomes associated with frailty among home care clients: relevance of caregiver distress and client sex,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000444654100001,"Maxwell, Colleen J.; Campitelli, Michael A.; Diong, Christina; Mondor, Luke; Hogan, David B.",BMC GERIATRICS,GERIATRICS & GERONTOLOGY; GERONTOLOGY,18,n/a,n/a,2018,0,0.42953,0.93,0,0,100,2.866
WOS:000435197300212,10.3390/ijerph15051044,MEDLINE:29789482,"The Social Basis of Vaccine Questioning and Refusal: A Qualitative Study Employing Bourdieu's Concepts of ""Capitals' and ""Habitus'",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000435197300212,"Attwell, Katie; Meyer, Samantha B.; Ward, Paul R.",INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,"ENVIRONMENTAL SCIENCES; PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",15,5,n/a,2018,0,0.689001,0.98,0,0,100,2.145
WOS:000442553700111,10.1088/1742-6596/1052/1/012111,n/a,Printed MEMS-based self-contained piezoelectric-based monitoring device for smart grids,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000442553700111,"Debeda, Helene; Rua-Taborda, Isabel; Fernandes, Egon; Zarabi, Sid; Nairn, David",17TH INTERNATIONAL CONFERENCE ON MICRO AND NANOTECHNOLOGY FOR POWER GENERATION AND ENERGY CONVERSION APPLICATIONS (POWERMEMS 2017),"ENERGY & FUELS; ENGINEERING, ELECTRICAL & ELECTRONIC; NANOSCIENCE & NANOTECHNOLOGY; PHYSICS, APPLIED",1052,n/a,n/a,2018,0,0.094002,0.06,0,0,100,n/a
WOS:000431264900008,10.1007/s00224-017-9803-8,n/a,Syntactic Complexity of Regular Ideals,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000431264900008,"Brzozowski, Janusz A.; Szykula, Marek; Ye, Yuli",THEORY OF COMPUTING SYSTEMS,"COMPUTER SCIENCE, THEORY & METHODS; MATHEMATICS",62,5,1175-1202,2018,0,0.082192,0.58,0,0,100,0.458
WOS:000419695900001,10.1177/2041669517750171,MEDLINE:29344333,Inverting the Facing-the-Viewer Bias for Biological Motion Stimuli,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000419695900001,"Weech, Seamas; Troje, Nikolaus F.",I-PERCEPTION,"PSYCHOLOGY, EXPERIMENTAL",9,1,n/a,2018,0,0.868421,0.91,0,0,100,0.942
WOS:000450138500049,10.1371/journal.pone.0206409,MEDLINE:30427878,An open-source k-mer based machine learning tool for fast and accurate subtyping of HIV-1 genomes,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000450138500049,"Solis-Reyes, Stephen; Avino, Mariano; Poon, Art; Kari, Lila",PLOS ONE,MATHEMATICAL & COMPUTATIONAL BIOLOGY,13,11,n/a,2018,0,0.586908,0.95,0,0,100,2.766
,,,,,,,,,,,,,,,,,,
Filter Summary:,,,,,,,,,,,,,,,,,,
Dataset: Waterloo 2018 other gold output May 30 2019,,,,,,,,,,,,,,,,,,
Schema:  Web of Science,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Exported date  2019-05-30. ,,,,,,,,,,,,,,,,,,
InCites dataset updated  2019-04-30. Includes Web of Science content indexed through 2019-03-28. ,,,,,,,,,,,,,,,,,,
