Accession Number,DOI,Pubmed ID,Article Title,Link,Authors,Source,Research Area,Volume,Issue,Pages,Publication Date,Times Cited,Journal Expected Citations,Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Percentile in Subject Area,Journal Impact Factor
WOS:000412001800007,10.3934/mbe.2018021,MEDLINE:29161845,SPATIALLY-IMPLICIT MODELLING OF DISEASE-BEHAVIOUR INTERACTIONS IN THE CONTEXT OF NON-PHARMACEUTICAL INTERVENTIONS,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000412001800007,"Ringa, Notice; Bauch, Chris T.",MATHEMATICAL BIOSCIENCES AND ENGINEERING,MATHEMATICAL & COMPUTATIONAL BIOLOGY,15,2,461-483,2018,0,0.485294,0.95,0,0,100,1.23
WOS:000451992500085,10.1021/acsomega.8b02448,MEDLINE:30556004,Stabilization of Liposomes by Perfluorinated Compounds,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000451992500085,"Wang, Heye; Zhang, Xiaohan; Liu, Yibo; Liu, Juewen",ACS OMEGA,"CHEMISTRY, MULTIDISCIPLINARY",3,11,15353-15360,2018,0,0.795399,1.96,0,0,100,n/a
WOS:000445143500003,10.14336/AD.2017.1223,MEDLINE:30271657,Age-related Deficits in Recognition Memory are Protocol-Dependent,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000445143500003,"Marrone, Diano F.; Satvat, Elham; Patel, Anuj",AGING AND DISEASE,GERIATRICS & GERONTOLOGY,9,5,798-807,2018,0,0.865854,0.98,0,0,100,5.058
WOS:000445680200049,10.3390/nu10081001,MEDLINE:30065152,"Assessing Dietary Outcomes in Intervention Studies: Pitfalls, Strategies, and Research Needs",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000445680200049,"Kirkpatrick, Sharon I.; Collins, Clare E.; Keogh, Ruth H.; Krebs-Smith, Susan M.; Neuhouser, Marian L.",NUTRIENTS,NUTRITION & DIETETICS,10,8,n/a,2018,0,1.642857,0.45,0,0,100,4.196
WOS:000455200300029,10.3390/coatings8120443,n/a,Improving Corrosion and Corrosion-Fatigue Resistance of AZ31B Cast Mg Alloy Using Combined Cold Spray and Top Coatings,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000455200300029,"Shaha, Sugrib Kumar; Dayani, Siavash Borhan; Xue, Yuna; Pang, Xin; Jahed, Hamid",COATINGS,"MATERIALS SCIENCE, COATINGS & FILMS",8,12,n/a,2018,0,0.716247,1.86,0,0,100,2.35
WOS:000451742700027,10.1038/s41467-018-07547-6,MEDLINE:30504853,Raman fingerprint of two terahertz spin wave branches in a two-dimensional honeycomb Ising ferromagnet,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000451742700027,"Jin, Wencan; Kim, Hyun Ho; Ye, Zhipeng; Li, Siwen; Rezaie, Pouyan",NATURE COMMUNICATIONS,"MATERIALS SCIENCE, MULTIDISCIPLINARY",9,n/a,n/a,2018,0,3.424248,1.82,0,0,100,12.353
WOS:000434355300004,10.1021/acsomega.8b00513,n/a,Electroluminescence Stability of Organic Light-Emitting Devices Utilizing a Nondoped Pt-Based Emission Layer,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000434355300004,"Zhang, Yingjie; Liao, Jia-Ling; Chi, Yun; Aziz, Hany",ACS OMEGA,"CHEMISTRY, MULTIDISCIPLINARY",3,5,4760-4765,2018,0,0.795399,1.96,0,0,100,n/a
WOS:000450259400002,10.1186/s12877-018-0964-3,MEDLINE:30424725,Mixed methods developmental evaluation of the CHOICE program: a relationship-centred mealtime intervention for long-term care,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000450259400002,"Wu, Sarah; Morrison, Jill M.; Dunn-Ridgeway, Hilary; Vucea, Vanessa; Iuglio, Sabrina",BMC GERIATRICS,GERIATRICS & GERONTOLOGY; GERONTOLOGY,18,n/a,n/a,2018,0,0.42953,0.93,0,0,100,2.866
WOS:000428938000006,10.1503/cmaj.171238,n/a,"Vaccinating in the age of apathy: measles vaccination in Canada, 1963-1998",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000428938000006,"MacDougall, Heather; Monnais, Laurence",CANADIAN MEDICAL ASSOCIATION JOURNAL,IMMUNOLOGY,190,13,E399-E401,2018,0,0.381166,0.44,0,0,100,6.818
WOS:000447259300001,10.1007/JHEP10(2018)049,n/a,From gauge to higher gauge models of topological phases,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000447259300001,"Delcamp, Clement; Tiwari, Apoorv",JOURNAL OF HIGH ENERGY PHYSICS,"PHYSICS, PARTICLES & FIELDS",n/a,10,n/a,2018,0,3.002806,2.01,0,0,100,5.541
WOS:000418307400023,10.3758/s13414-017-1414-6,MEDLINE:28929401,Making time: Estimation of internally versus externally defined durations,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000418307400023,"Klein, Michael D.; Stolz, Jennifer A.",ATTENTION PERCEPTION & PSYCHOPHYSICS,"PSYCHOLOGY; PSYCHOLOGY, EXPERIMENTAL",80,1,292-306,2018,0,0.596273,0.86,0,0,100,1.678
WOS:000447199200002,10.1186/s12889-018-6069-2,MEDLINE:30305091,Factors associated with social casino gaming among adolescents across game types,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000447199200002,"Veselka, Livia; Wijesingha, Rochelle; Leatherdale, Scott T.; Turner, Nigel E.; Elton-Marshall, Tara",BMC PUBLIC HEALTH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",18,n/a,n/a,2018,0,0.480132,0.74,0,0,100,2.42
WOS:000452644700013,10.1371/journal.pone.0208073,MEDLINE:30532140,Quantum plus plus : A modern C plus plus quantum computing library,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000452644700013,"Gheorghiu, Vlad",PLOS ONE,MULTIDISCIPLINARY SCIENCES,13,12,n/a,2018,0,0.586908,1.26,0,0,100,2.766
WOS:000431841800160,10.18332/tid/83964,n/a,"A pre-post evaluation of and public support for smoke-free policies at the 2016 Rio Olympics: findings from the ITC Brazil survey, 2012-17",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000431841800160,"Perez, C.; Chung-Hall, J.; Craig, L.; Yan, M.; Cavalcante, T.",TOBACCO INDUCED DISEASES,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SUBSTANCE ABUSE",16,n/a,59-59,2018,0,0.00516,0,0,0,100,1.539
WOS:000439185100010,10.1017/S0007114518000107,MEDLINE:29444716,Prevalence of inadequate micronutrient intakes of Canadian long-term care residents,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000439185100010,"Keller, Heather H.; Lengyel, Christina; Carrier, Natalie; Slaughter, Susan E.; Morrison, Jill",BRITISH JOURNAL OF NUTRITION,NUTRITION & DIETETICS,119,9,1047-1056,2018,0,0.808429,1.24,0,0,100,3.657
WOS:000454400700003,10.1186/s12877-018-1010-1,MEDLINE:30587140,Validation of a one year fracture prediction tool for absolute hip fracture risk in long term care residents,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000454400700003,"Negm, Ahmed M.; Ioannidis, George; Jantzi, Micaela; Bucek, Jenn; Giangregorio, Lora",BMC GERIATRICS,GERIATRICS & GERONTOLOGY; GERONTOLOGY,18,n/a,n/a,2018,0,0.42953,0.93,0,0,100,2.866
WOS:000456210900005,10.3791/58037,MEDLINE:30222167,Classical Short-Delay Eyeblink Conditioning in One-Year-Old Children,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000456210900005,"Goodman, Lucy K.; Anstice, Nicola S.; Stevens, Suzanne; Thompson, Benjamin; Wouldes, Trecia A.",JOVE-JOURNAL OF VISUALIZED EXPERIMENTS,MULTIDISCIPLINARY SCIENCES,n/a,139,n/a,2018,0,0.24523,1.26,0,0,100,1.184
WOS:000449379500076,10.1371/journal.pone.0206815,MEDLINE:30403719,Sialic acid facilitates binding and cytotoxic activity of the pore-forming Clostridium perfringens NetF toxin to host cells,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000449379500076,"Gohari, Iman Mehdizadeh; Brefo-Mensah, Eric K.; Palmer, Michael; Boerlin, Patrick; Prescott, John F.",PLOS ONE,BIOCHEMISTRY & MOLECULAR BIOLOGY,13,11,n/a,2018,0,0.586908,1.5,0,0,100,2.766
WOS:000432475300058,10.1016/j.scitotenv.2018.03.113,MEDLINE:29587229,Representing a large region with few sites: The Quality Index approach for field studies,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000432475300058,"Rosamond, Madeline S.; Wellen, Christopher; Yousif, Meguel A.; Kaltenecker, Georgina; Thomas, Janis L.",SCIENCE OF THE TOTAL ENVIRONMENT,ENVIRONMENTAL SCIENCES,633,n/a,600-607,2018,0,2.860568,1.46,0,0,100,4.61
WOS:000437353700001,10.1186/s12905-018-0612-2,MEDLINE:29973182,"Domestic and intimate partner violence among pregnant women in a low resource setting in South Africa: a facility-based, mixed methods study",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000437353700001,"Field, Sally; Onah, Michael; van Heyningen, Thandi; Honikman, Simone",BMC WOMENS HEALTH,"OBSTETRICS & GYNECOLOGY; PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",18,n/a,n/a,2018,0,0.266332,0.72,0,0,100,1.806
WOS:000449632900007,10.1111/gwmr.12298,n/a,Infiltration of Sulfate to Enhance Sulfate-Reducing Biodegradation of Petroleum Hydrocarbons,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000449632900007,"Wei, Yunxiao; Thomson, Neil R.; Aravena, Ramon; Marchesi, Massimo; Barker, James F.",GROUND WATER MONITORING AND REMEDIATION,WATER RESOURCES,38,4,73-87,2018,0,0.846154,0.94,0,0,100,1.648
WOS:000446940600276,10.3390/s18093017,MEDLINE:30205621,Computer-Aided Approach for Rapid Post-Event Visual Evaluation of a Building Facade,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000446940600276,"Choi, Jongseong; Yeum, Chul Min; Dyke, Shirley J.; Jahanshahi, Mohammad R.",SENSORS,"CHEMISTRY, ANALYTICAL; ELECTROCHEMISTRY; INSTRUMENTS & INSTRUMENTATION",18,9,n/a,2018,0,0.929669,1.55,0,0,100,2.475
WOS:000419743700001,10.1186/s12932-017-0046-z,MEDLINE:29313216,Chemical speciation and fate of tripolyphosphate after application to a calcareous soil,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000419743700001,"Hamilton, Jordan G.; Grosskleg, Jay; Hilger, David; Bradshaw, Kris; Carlson, Trevor",GEOCHEMICAL TRANSACTIONS,GEOCHEMISTRY & GEOPHYSICS,19,n/a,n/a,2018,0,1,1.04,0,0,100,1.727
WOS:000454653700026,10.5751/ES-10495-230431,n/a,"Iconic images, symbols, and archetypes: their function in art and science",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000454653700026,"Westley, Frances R.; Folke, Carl",ECOLOGY AND SOCIETY,ECOLOGY; ENVIRONMENTAL STUDIES,23,4,n/a,2018,0,1.017647,1.06,0,0,100,3.256
WOS:000427485800001,10.1109/ACCESS.2018.2790803,n/a,"Simultaneous Robust, Decoupled Output Feedback Control for Multivariate Industrial Systems",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000427485800001,"Li, Pengwei; Yang, Xu; Shardt, Yuri A. W.",IEEE ACCESS,"COMPUTER SCIENCE, INFORMATION SYSTEMS; ENGINEERING, ELECTRICAL & ELECTRONIC; TELECOMMUNICATIONS",6,n/a,6777-6782,2018,0,1.002943,1.06,0,0,100,3.557
WOS:000424652000034,10.1039/c7tc05426b,n/a,The design of smectic liquid crystals with an axially chiral biphenyl core: in search of a proper ferroelectric liquid crystal phase,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000424652000034,"Ahmed, Ziauddin; Mueller, Carsten; Holzwarth, Marcel; Haege, Christian; Giesselmann, Frank",JOURNAL OF MATERIALS CHEMISTRY C,"MATERIALS SCIENCE, MULTIDISCIPLINARY; PHYSICS, APPLIED",6,6,1562-1566,2018,0,2.447871,1.75,0,0,100,5.976
WOS:000428990200115,10.1364/OE.26.009194,MEDLINE:29715874,Dual-lasing channel quantum cascade laser based on scattering-assisted injection design,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000428990200115,"Wen, Boyu; Xu, Chao; Wang, Siyi; Wang, Kaixi; Tam, Man Chun",OPTICS EXPRESS,OPTICS,26,7,9194-9204,2018,0,1.403871,1.23,0,0,100,3.356
WOS:000437113300001,10.1155/2018/3132424,n/a,Cognitive-Empowered Femtocells: An Intelligent Paradigm for Femtocell Networks,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000437113300001,"Wang, Xiaoyu; Ho, Pin-Han; Wong, Alexander; Peng, Limei",WIRELESS COMMUNICATIONS & MOBILE COMPUTING,"COMPUTER SCIENCE, INFORMATION SYSTEMS; ENGINEERING, ELECTRICAL & ELECTRONIC; TELECOMMUNICATIONS",n/a,n/a,n/a,2018,0,0.604915,1.06,0,0,100,0.869
WOS:000441814300137,10.3390/app8071147,n/a,Simulation of Real Defect Geometry and Its Detection Using Passive Magnetic Inspection (PMI) Method,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000441814300137,"Mosharafi, Milad; Mahbaz, SeyedBijan; Dusseault, Maurice B.",APPLIED SCIENCES-BASEL,"CHEMISTRY, MULTIDISCIPLINARY; MATERIALS SCIENCE, MULTIDISCIPLINARY; PHYSICS, APPLIED",8,7,n/a,2018,0,0.692339,1.82,0,0,100,1.689
WOS:000441140800001,10.26633/RPSP.2018.5,n/a,"Cigarette flavors, package shape, and cigarette brand perceptions: an experiment among young Brazilian women",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000441140800001,"Islam, Farahnaz; Thrasher, James F.; Szklo, Andre; Figueiredo, Valeska Carvalho; Perez, Cristina de Abreu",REVISTA PANAMERICANA DE SALUD PUBLICA-PAN AMERICAN JOURNAL OF PUBLIC HEALTH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",42,n/a,n/a,2018,0,0.196721,0.74,0,0,100,0.784
WOS:000433881200266,10.1136/bmjopen-2018-021490,MEDLINE:29550783,Study protocol for Vitality: a proof-of-concept randomised controlled trial of exercise training or complex mental and social activities to promote cognition in adults with chronic stroke,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000433881200266,"Best, John R.; Eng, Janice J.; Davis, Jennifer C.; Hsiung, Robin; Hall, Peter A.",BMJ OPEN,CLINICAL NEUROLOGY,8,3,n/a,2018,0,0.499052,1.06,0,0,100,2.413
WOS:000451547700062,10.3390/nu10111624,MEDLINE:30400146,Article The Impact of Front-of-Package Label Design on Consumer Understanding of Nutrient Amounts,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000451547700062,"Goodman, Samantha; Vanderlee, Lana; Acton, Rachel; Mahamad, Syed; Hammond, David",NUTRIENTS,NUTRITION & DIETETICS,10,11,n/a,2018,0,0.779421,1.24,0,0,100,4.196
WOS:000438848400019,10.3934/jimo.2018005,n/a,A THRESHOLD-BASED RISK PROCESS WITH A WAITING PERIOD TO PAY DIVIDENDS,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000438848400019,"Drekic, Steve; Woo, Jae-Kyung; Xu, Ran",JOURNAL OF INDUSTRIAL AND MANAGEMENT OPTIMIZATION,"ENGINEERING, MULTIDISCIPLINARY; MATHEMATICS, INTERDISCIPLINARY APPLICATIONS; OPERATIONS RESEARCH & MANAGEMENT SCIENCE",14,3,1179-1201,2018,0,0.715909,0.94,0,0,100,0.994
WOS:000431841800248,10.18332/tid/83879,n/a,Prevalence of flavored cigarettes and e-cigarettes in Uruguay: findings from the Wave 5 of the ITC Uruguay survey,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000431841800248,"Rodriguez Sendoya, D.; Bianco, E.; Yan, M.; Quah, A.; Fong, G.",TOBACCO INDUCED DISEASES,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SUBSTANCE ABUSE",16,n/a,93-94,2018,0,0.00516,0,0,0,100,1.539
WOS:000451428900001,10.1186/s12966-018-0754-5,MEDLINE:30482211,Examining changes in school vending machine beverage availability and sugar-sweetened beverage intake among Canadian adolescents participating in the COMPASS study: a longitudinal assessment of provincial school nutrition policy compliance and effectiveness,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000451428900001,"Godin, Katelyn M.; Hammond, David; Chaurasia, Ashok; Leatherdale, Scott T.",INTERNATIONAL JOURNAL OF BEHAVIORAL NUTRITION AND PHYSICAL ACTIVITY,NUTRITION & DIETETICS; PHYSIOLOGY,15,n/a,n/a,2018,0,0.867925,1.09,0,0,100,5.548
WOS:000437460600027,10.1364/BOE.9.003284,MEDLINE:29984098,On the dysfunctional hemoglobins and cyanosis connection: practical implications for the clinical detection and differentiation of methemoglobinemia and sulfhemoglobinemia,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000437460600027,"Askew, Stephen W.; Baranoski, Gladimir V. G.",BIOMEDICAL OPTICS EXPRESS,"BIOCHEMICAL RESEARCH METHODS; OPTICS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",9,7,3284-3305,2018,0,1.036797,1.08,0,0,100,3.482
WOS:000442642300029,10.1007/s11606-018-4561-0,MEDLINE:29992426,Capsule Commentary on Goto et al.'s Incidence of Acute Cardiovascular Event After Acute Exacerbation of COPD,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000442642300029,"Alsabbagh, Mhd Wasem",JOURNAL OF GENERAL INTERNAL MEDICINE,HEALTH CARE SCIENCES & SERVICES,33,9,1552-1552,2018,0,0.149606,0.43,0,0,100,4.005
WOS:000440803600115,10.1364/OE.26.021020,MEDLINE:30119408,Eavesdropping and countermeasures for backflash side channel in quantum cryptography,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000440803600115,"Pereira Pinheiro, Paulo Vinicius; Chaiwongkhot, Poompong; Sajeed, Shihan; Horn, Rolf T.; Bourgoin, Jean-Philippe",OPTICS EXPRESS,OPTICS,26,16,21020-21032,2018,0,1.403871,1.23,0,0,100,3.356
WOS:000445822600010,10.1007/978-3-319-89963-3_10,n/a,Validity-Guided Synthesis of Reactive Systems from Assume-Guarantee Contracts,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000445822600010,"Katis, Andreas; Fedyukovich, Grigory; Guo, Huajun; Gacek, Andrew; Backes, John","TOOLS AND ALGORITHMS FOR THE CONSTRUCTION AND ANALYSIS OF SYSTEMS, TACAS 2018, PT II","COMPUTER SCIENCE, THEORY & METHODS",10806,n/a,176-193,2018,0,0.089123,0.08,0,0,100,n/a
WOS:000426870000027,10.1007/s11096-017-0586-4,MEDLINE:29322471,"Correction to: Pharmacists' confidence when providing pharmaceutical care on anticoagulants, a multinational survey (vol 39, pg 1282, 2017)",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000426870000027,"Papastergiou, John; Kheir, Nadir; Ladova, Katerina; Rydant, Silas; De Rango, Fabio",INTERNATIONAL JOURNAL OF CLINICAL PHARMACY,PHARMACOLOGY & PHARMACY,40,1,202-202,2018,0,0,0.14,0,0,100,1.508
WOS:000446360300001,10.1186/s12913-018-3552-5,MEDLINE:30285716,The associations between staffing hours and quality of care indicators in long-term care,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000446360300001,"Boscart, Veronique M.; Sidani, Souraya; Poss, Jeffrey; Davey, Meaghan; d'Avernas, Josie",BMC HEALTH SERVICES RESEARCH,HEALTH CARE SCIENCES & SERVICES,18,n/a,n/a,2018,0,0.278307,0.72,0,0,100,1.843
WOS:000445822600022,10.1007/978-3-319-89963-3_22,n/a,Symmetry Reduction for the Local Mu-Calculus,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000445822600022,"Namjoshi, Kedar S.; Trefler, Richard J.","TOOLS AND ALGORITHMS FOR THE CONSTRUCTION AND ANALYSIS OF SYSTEMS, TACAS 2018, PT II","COMPUTER SCIENCE, THEORY & METHODS",10806,n/a,379-395,2018,0,0.089123,0.08,0,0,100,n/a
WOS:000451682600002,10.1007/JHEP11(2018)174,n/a,Scalar and fermionic Unruh Otto engines,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000451682600002,"Gray, Finnian; Mann, Robert B.",JOURNAL OF HIGH ENERGY PHYSICS,"PHYSICS, PARTICLES & FIELDS",n/a,11,n/a,2018,0,3.002806,2.01,0,0,100,5.541
WOS:000441761800001,10.1017/jfm.2018.546,n/a,Transition in a separation bubble under tonal and broadband acoustic excitation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000441761800001,"Kurelek, John William; Kotsonis, Marios; Yarusevych, Serhiy",JOURNAL OF FLUID MECHANICS,"MECHANICS; PHYSICS, FLUIDS & PLASMAS",853,n/a,Jan-36,2018,0,1.141557,1.08,0,0,100,2.893
WOS:000440451300001,10.1186/s12937-018-0380-8,MEDLINE:30068342,Evaluation of the online Beverage Frequency Questionnaire (BFQ),https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000440451300001,"Vanderlee, Lana; Reid, Jessica L.; White, Christine M.; Hobin, Erin P.; Acton, Rachel B.",NUTRITION JOURNAL,NUTRITION & DIETETICS,17,n/a,n/a,2018,0,0.740741,1.24,0,0,100,3.568
