File,Title,USD
elsevier-dec-2018.csv,The Journal of Prosthetic Dentistry,3000
elsevier-dec-2018.csv,The Journal of Sexual Medicine,2500
elsevier-dec-2018.csv,The Journal of Social Studies Research,3000
elsevier-dec-2018.csv,The Journal of Supercritical Fluids,2500
elsevier-dec-2018.csv,The Journal of Systems & Software,1500
elsevier-dec-2018.csv,The Journal of the American Dental Association,2500
elsevier-dec-2018.csv,The Journal of the Economics of Ageing,1100
elsevier-dec-2018.csv,The Journal of Thoracic and Cardiovascular Surgery,2750
elsevier-dec-2018.csv,The Journal of Urology,3000
elsevier-dec-2018.csv,The Knee,2500
elsevier-dec-2018.csv,The Lancet,5000
elsevier-dec-2018.csv,The Lancet Diabetes & Endocrinology,5000
elsevier-dec-2018.csv,The Lancet Global Health,5000
elsevier-dec-2018.csv,The Lancet Haematology,5000
elsevier-dec-2018.csv,The Lancet HIV,5000
elsevier-dec-2018.csv,The Lancet Infectious Diseases,5000
elsevier-dec-2018.csv,The Lancet Neurology,5000
elsevier-dec-2018.csv,The Lancet Oncology,5000
elsevier-dec-2018.csv,The Lancet Psychiatry,5000
elsevier-dec-2018.csv,The Lancet Respiratory Medicine,5000
elsevier-dec-2018.csv,The Leadership Quarterly,1800
elsevier-dec-2018.csv,The Ocular Surface,3000
elsevier-dec-2018.csv,The Pediatric Clinics of North America,3000
elsevier-dec-2018.csv,The Professional Animal Scientist,2500
elsevier-dec-2018.csv,The Saudi Dental Journal,0
elsevier-dec-2018.csv,The Spine Journal,3000
elsevier-dec-2018.csv,The Surgeon,2500
elsevier-dec-2018.csv,The Veterinary Journal,3100
elsevier-dec-2018.csv,Theoretical and Applied Fracture Mechanics,2500
elsevier-dec-2018.csv,Theoretical and Applied Mechanics Letters,150
elsevier-dec-2018.csv,Theoretical Computer Science,1600
elsevier-dec-2018.csv,Theoretical Population Biology,2200
elsevier-dec-2018.csv,Theriogenology,2500
elsevier-dec-2018.csv,Thermochimica Acta,2600
elsevier-dec-2018.csv,Thin Solid Films,2750
elsevier-dec-2018.csv,Thinking Skills and Creativity,1100
elsevier-dec-2018.csv,Thin-Walled Structures,2500
elsevier-dec-2018.csv,Thoracic Surgery Clinics,3000
elsevier-dec-2018.csv,Thrombosis Research,3000
elsevier-dec-2018.csv,Ticks and Tick-borne Diseases,2200
elsevier-dec-2018.csv,Tissue and Cell,3000
elsevier-dec-2018.csv,Topics in Companion Animal Medicine,3000
elsevier-dec-2018.csv,Topology and its Applications,1500
elsevier-dec-2018.csv,Tourism Management,1950
elsevier-dec-2018.csv,Tourism Management Perspectives,1800
elsevier-dec-2018.csv,Toxicology,3000
elsevier-dec-2018.csv,Toxicology and Applied Pharmacology,3700
elsevier-dec-2018.csv,Toxicology in Vitro,2750
elsevier-dec-2018.csv,Toxicology Letters,3000
elsevier-dec-2018.csv,Toxicology Reports,1600
elsevier-dec-2018.csv,Toxicon,3300
elsevier-dec-2018.csv,Toxicon: X,3300
elsevier-dec-2018.csv,Transfusion and Apheresis Science,2500
elsevier-dec-2018.csv,Transfusion clinique et biologique,2240
elsevier-dec-2018.csv,Transfusion Medicine Reviews,2500
elsevier-dec-2018.csv,Translational Oncology,2300
elsevier-dec-2018.csv,Translational Research,3000
elsevier-dec-2018.csv,Translational Research in Anatomy,1500
elsevier-dec-2018.csv,Transplant Immunology,3000
elsevier-dec-2018.csv,Transplantation Proceedings,2550
elsevier-dec-2018.csv,Transplantation Reports,1800
elsevier-dec-2018.csv,Transplantation Reviews,1700
elsevier-dec-2018.csv,Transport Policy,1800
elsevier-dec-2018.csv,Transportation Geotechnics,2500
elsevier-dec-2018.csv,Transportation Research Interdisciplinary Perspectives,1100
elsevier-dec-2018.csv,Transportation Research Part A,1950
elsevier-dec-2018.csv,Transportation Research Part B,1800
elsevier-dec-2018.csv,Transportation Research Part C,1950
elsevier-dec-2018.csv,Transportation Research Part D,1950
elsevier-dec-2018.csv,Transportation Research Part E,1800
elsevier-dec-2018.csv,Transportation Research Part F: Psychology and Behaviour,1800
elsevier-dec-2018.csv,Transportation Research Procedia,0
elsevier-dec-2018.csv,Trauma Case Reports,750
elsevier-dec-2018.csv,Travel Behaviour and Society,1800
elsevier-dec-2018.csv,Travel Medicine and Infectious Disease,2500
elsevier-dec-2018.csv,Trends in Anaesthesia and Critical Care,2500
elsevier-dec-2018.csv,Trends in Analytical Chemistry,3550
elsevier-dec-2018.csv,Trends in Biochemical Sciences,3800
elsevier-dec-2018.csv,Trends in Biotechnology,3800
elsevier-dec-2018.csv,Trends in Cancer,3800
elsevier-dec-2018.csv,Trends in Cardiovascular Medicine,3000
elsevier-dec-2018.csv,Trends in Cell Biology,3800
elsevier-dec-2018.csv,Trends in Cognitive Sciences,3800
elsevier-dec-2018.csv,Trends in Ecology & Evolution,3800
elsevier-dec-2018.csv,Trends in Endocrinology & Metabolism,3800
elsevier-dec-2018.csv,Trends in Environmental Analytical Chemistry,2600
elsevier-dec-2018.csv,Trends in Food Science & Technology,3000
elsevier-dec-2018.csv,Trends in Genetics,3800
elsevier-dec-2018.csv,Trends in Immunology,3800
elsevier-dec-2018.csv,Trends in Microbiology,3800
elsevier-dec-2018.csv,Trends in Molecular Medicine,3800
elsevier-dec-2018.csv,Trends in Neuroscience and Education,1700
elsevier-dec-2018.csv,Trends in Neurosciences,3800
elsevier-dec-2018.csv,Trends in Parasitology,3800
elsevier-dec-2018.csv,Trends in Pharmacological Sciences,3800
elsevier-dec-2018.csv,Trends in Plant Science,3800
elsevier-dec-2018.csv,Tribology International,3000
elsevier-dec-2018.csv,Tuberculosis,2500
elsevier-dec-2018.csv,Tunnelling and Underground Space Technology incorporating Trenchless Technology Research,2500
elsevier-dec-2018.csv,Turkish Journal of Emergency Medicine,0
elsevier-dec-2018.csv,Ultramicroscopy,3000
elsevier-dec-2018.csv,Ultrasonics,2800
elsevier-dec-2018.csv,Ultrasonics - Sonochemistry,2200
elsevier-dec-2018.csv,Ultrasound in Medicine & Biology,1500
elsevier-dec-2018.csv,Urban Climate,3300
elsevier-dec-2018.csv,Urban Forestry & Urban Greening,1650
elsevier-dec-2018.csv,Urologic Clinics of North America,3000
elsevier-dec-2018.csv,Urologic Oncology: Seminars and Original Investigations,3000
elsevier-dec-2018.csv,Urology,3000
elsevier-dec-2018.csv,Urology Case Reports,650
elsevier-dec-2018.csv,Urology Practice,3000
elsevier-dec-2018.csv,Utilities Policy,2500
elsevier-dec-2018.csv,Vaccine,2450
elsevier-dec-2018.csv,Vaccine: X,2450
elsevier-dec-2018.csv,Vacunas: investigación y práctica,1680
elsevier-dec-2018.csv,Vacuum,2200
elsevier-dec-2018.csv,Value in Health,2750
elsevier-dec-2018.csv,Value in Health Regional Issues,1500
elsevier-dec-2018.csv,Vascular Pharmacology,3000
elsevier-dec-2018.csv,Vehicular Communications,3000
elsevier-dec-2018.csv,Veterinary and Animal Science,1600
elsevier-dec-2018.csv,Veterinary Clinics of North America: Equine Practice,3000
elsevier-dec-2018.csv,Veterinary Clinics of North America: Exotic Animal Practice,3000
elsevier-dec-2018.csv,Veterinary Clinics of North America: Food Animal Practice,3000
elsevier-dec-2018.csv,Veterinary Clinics of North America: Small Animal Practice,3000
elsevier-dec-2018.csv,Veterinary Immunology and Immunopathology,3300
elsevier-dec-2018.csv,Veterinary Microbiology,3500
elsevier-dec-2018.csv,Veterinary Parasitology,3200
elsevier-dec-2018.csv,Veterinary Parasitology: Regional Studies and Reports,2000
elsevier-dec-2018.csv,Vibrational Spectroscopy,2600
elsevier-dec-2018.csv,Virology,2350
elsevier-dec-2018.csv,Virus Research,2750
elsevier-dec-2018.csv,Vision Research,2200
elsevier-dec-2018.csv,Visual Journal of Emergency Medicine,500
elsevier-dec-2018.csv,Vocation sage-femme,3000
elsevier-dec-2018.csv,Waste Management,3300
elsevier-dec-2018.csv,Water Research,3750
elsevier-dec-2018.csv,Water Resources and Economics,3000
elsevier-dec-2018.csv,Water Resources and Industry,2700
elsevier-dec-2018.csv,Water resources and rural development,3000
elsevier-dec-2018.csv,Water Science,0
elsevier-dec-2018.csv,Water Science and Engineering,0
elsevier-dec-2018.csv,Wave Motion,2200
elsevier-dec-2018.csv,Wear,3000
elsevier-dec-2018.csv,Weather and Climate Extremes,1500
elsevier-dec-2018.csv,Wilderness & Environmental Medicine,3000
elsevier-dec-2018.csv,Wine Economics and Policy,0
elsevier-dec-2018.csv,Women and Birth,1700
elsevier-dec-2018.csv,Women's Health Issues,3000
elsevier-dec-2018.csv,Women's Studies International Forum,1100
elsevier-dec-2018.csv,World Development,2400
elsevier-dec-2018.csv,World Development Perspectives,1100
elsevier-dec-2018.csv,World Journal of Acupuncture ? Moxibustion,1000
elsevier-dec-2018.csv,World Journal of Otorhinolaryngology-Head and Neck Surgery,1500
elsevier-dec-2018.csv,World Neurosurgery,2600
elsevier-dec-2018.csv,World Patent Information,1800
elsevier-dec-2018.csv,Wound Medicine,1700
elsevier-dec-2018.csv,"Zeitschrift fuer Evidenz, Fortbildung und Qualitaet im Gesundheitswesen",2016
elsevier-dec-2018.csv,Zeitschrift fuer Medizinische Physik,2500
elsevier-dec-2018.csv,Zoologischer Anzeiger,1800
elsevier-dec-2018.csv,Zoology,1900
emeraldfull.csv,Academia Revista Latinoamericana de Administracion,2950
emeraldfull.csv,Accounting Research Journal,2650
emeraldfull.csv,"Accounting, Auditing & Accountability Journal",2950
emeraldfull.csv,Advances in Autism,2650
emeraldfull.csv,Advances in Dual Diagnosis,2650
emeraldfull.csv,Advances in Mental Health and Intellectual Disabilities,2650
emeraldfull.csv,African Journal of Economic and Management Studies,2650
emeraldfull.csv,Agricultural Finance Review,2650
emeraldfull.csv,Aircraft Engineering and Aerospace Technology,2950
emeraldfull.csv,American Journal of Business,2350
emeraldfull.csv,Annals in Social Responsibility,2350
emeraldfull.csv,Anti-Corrosion Methods and Materials,2950
emeraldfull.csv,Arts and the Market,2350
emeraldfull.csv,Asia Pacific Journal of Innovation and Entrepreneurship,0
emeraldfull.csv,Asia Pacific Journal of Marketing and Logistics,2950
emeraldfull.csv,Asian Association of Open Universities Journal,0
emeraldfull.csv,Asian Education and Development Studies,2650
emeraldfull.csv,Asian Journal of Acounting Research,0
emeraldfull.csv,Asian Review of Accounting,2650
emeraldfull.csv,Asia-Pacific Journal of Business Administration,2650
emeraldfull.csv,Aslib Journal of Information Management,2950
emeraldfull.csv,Assembly Automation,2950
emeraldfull.csv,Baltic Journal of Management,2950
emeraldfull.csv,Benchmarking: An International Journal,2650
emeraldfull.csv,British Food Journal,2950
emeraldfull.csv,Built Environment Project and Asset Management,2650
emeraldfull.csv,Business Process Management Journal,2950
emeraldfull.csv,Career Development International,2950
emeraldfull.csv,China Agricultural Economic Review,2950
emeraldfull.csv,China Finance Review International,2650
emeraldfull.csv,China Political Economy,0
emeraldfull.csv,Chinese Management Studies,2950
emeraldfull.csv,Circuit World,2950
emeraldfull.csv,Collection and Curation,2350
emeraldfull.csv,COMPEL,2950
emeraldfull.csv,Competitiveness Review,2650
emeraldfull.csv,Construction Innovation,2650
emeraldfull.csv,Continuity and Resilience Review,2350
emeraldfull.csv,Corporate Communications: An International Journal,2650
emeraldfull.csv,Corporate Governance,2650
emeraldfull.csv,Critical Perspectives on International Business,2650
emeraldfull.csv,Cross Cultural & Strategic Management,2950
emeraldfull.csv,Data Technologies and Applications,2950
emeraldfull.csv,Development and Learning in Organizations,2650
emeraldfull.csv,Digital Library Perspectives,2650
emeraldfull.csv,"Digital Policy, Regulation and Governance",2650
emeraldfull.csv,Disaster Prevention and Management,2950
emeraldfull.csv,Drugs and Alcohol Today,2650
emeraldfull.csv,Education + Training,2650
emeraldfull.csv,Employee Relations,2950
emeraldfull.csv,Engineering Computations,2950
emeraldfull.csv,"Engineering, Construction and Architectural Management",2950
emeraldfull.csv,English Teaching: Practice & Critique,2950
emeraldfull.csv,"Equality, Diversity and Inclusion",2650
emeraldfull.csv,EuroMed Journal of Business,2650
emeraldfull.csv,European Business Review,2650
emeraldfull.csv,European Journal of Innovation Management,2950
emeraldfull.csv,European Journal of Management and Business Economics,0
emeraldfull.csv,European Journal of Marketing,2950
emeraldfull.csv,European Journal of Training and Development,2650
emeraldfull.csv,Evidence-based HRM,2650
emeraldfull.csv,Facilities,2650
emeraldfull.csv,Foresight,2650
emeraldfull.csv,Gender in Management,2650
emeraldfull.csv,"Global Knowledge, Memory and Communication prev. Library Review",2350
emeraldfull.csv,Grey Systems: Theory and Application,2350
emeraldfull.csv,Health Education,2650
emeraldfull.csv,Higher Education Evaluation and Development,0
emeraldfull.csv,"Higher Education, Skills and Work-Based Learning",2650
emeraldfull.csv,History of Education Review,2650
emeraldfull.csv,"Housing, Care and Support",2650
emeraldfull.csv,Human Resource Management International Digest,2650
emeraldfull.csv,IMP Journal,2350
emeraldfull.csv,Indian Growth and Development Review,2650
emeraldfull.csv,Industrial and Commercial Training,2650
emeraldfull.csv,Industrial Lubrication and Tribology,2950
emeraldfull.csv,Industrial Management & Data Systems,2950
emeraldfull.csv,Industrial Robot,2950
emeraldfull.csv,Information and Computer Security,2650
emeraldfull.csv,Information and Learning Science,2650
emeraldfull.csv,Information Discovery and Delivery,2650
emeraldfull.csv,Information Technology & People,2950
emeraldfull.csv,Innovation & Management Review,0
emeraldfull.csv,Interactive Technology and Smart Education,2650
emeraldfull.csv,International Journal for Lesson and Learning Studies,2650
emeraldfull.csv,International Journal of Accounting & Information Management,2650
emeraldfull.csv,International Journal of Bank Marketing,2950
emeraldfull.csv,International Journal of Building Pathology and Adaptation,2650
emeraldfull.csv,International Journal of Climate Change Strategies and Management,2000
emeraldfull.csv,International Journal of Clothing Science and Technology,2950
emeraldfull.csv,International Journal of Comparative Education and Development,2350
emeraldfull.csv,International Journal of Conflict Management,2950
emeraldfull.csv,International Journal of Contemporary Hospitality Management,2950
emeraldfull.csv,International Journal of Crowd Science,0
emeraldfull.csv,"International Journal of Culture, Tourism and Hospitality Research",2650
emeraldfull.csv,International Journal of Development Issues,2650
emeraldfull.csv,International Journal of Disaster Resilience in the Built Environment,2650
emeraldfull.csv,International Journal of Educational Management,2650
emeraldfull.csv,International Journal of Emergency Services,2650
emeraldfull.csv,International Journal of Emerging Markets,2650
emeraldfull.csv,International Journal of Energy Sector Management,2650
emeraldfull.csv,International Journal of Entrepreneurial Behavior & Research,2950
emeraldfull.csv,International Journal of Ethics and Systems prev. Humanomics,2350
emeraldfull.csv,International Journal of Event and Festival Management,2650
emeraldfull.csv,International Journal of Gender and Entrepreneurship,2650
emeraldfull.csv,International Journal of Health Care Quality Assurance,2650
emeraldfull.csv,International Journal of Health Governance,2650
emeraldfull.csv,International Journal of Housing Markets and Analysis,2650
emeraldfull.csv,International Journal of Human Rights in Healthcare,2650
emeraldfull.csv,International Journal of Information and Learning Technology,2650
emeraldfull.csv,International Journal of Innovation Science,2650
emeraldfull.csv,International Journal of Intelligent Computing and Cybernetics,2650
emeraldfull.csv,International Journal of Islamic and Middle Eastern Finance and Management,2650
emeraldfull.csv,International Journal of Law and Management,2650
emeraldfull.csv,International Journal of Lean Six Sigma,2650
emeraldfull.csv,International Journal of Managerial Finance,2650
emeraldfull.csv,International Journal of Managing Projects in Business,2950
emeraldfull.csv,International Journal of Manpower,2950
emeraldfull.csv,International Journal of Mentoring and Coaching in Education,2650
emeraldfull.csv,"International Journal of Migration, Health and Social Care",2650
emeraldfull.csv,International Journal of Numerical Methods for Heat & Fluid Flow,2950
emeraldfull.csv,International Journal of Operations & Production Management,2950
emeraldfull.csv,International Journal of Organization Theory & Behavior,2650
emeraldfull.csv,International Journal of Organizational Analysis,2650
emeraldfull.csv,International Journal of Pervasive Computing and Communications,2650
emeraldfull.csv,International Journal of Pharmaceutical and Healthcare Marketing,2650
emeraldfull.csv,International Journal of Physical Distribution & Logistics Management,2950
emeraldfull.csv,International Journal of Prisoner Health,2650
emeraldfull.csv,International Journal of Productivity and Performance Management,2650
emeraldfull.csv,International Journal of Public Leadership,2350
emeraldfull.csv,International Journal of Public Sector Management,2650
emeraldfull.csv,International Journal of Quality & Reliability Management,2650
emeraldfull.csv,International Journal of Quality and Service Sciences,2650
emeraldfull.csv,International Journal of Retail & Distribution Management,2650
emeraldfull.csv,International Journal of Social Economics,2650
emeraldfull.csv,International Journal of Sociology and Social Policy,2650
emeraldfull.csv,International Journal of Sports Marketing and Sponsorship,2950
emeraldfull.csv,International Journal of Structural Integrity,2650
emeraldfull.csv,International Journal of Sustainability in Higher Education,2950
emeraldfull.csv,International Journal of Tourism Cities,2650
emeraldfull.csv,International Journal of Web Information Systems,2650
emeraldfull.csv,International Journal of Wine Business Research,2650
emeraldfull.csv,International Journal of Workplace Health Management,2650
emeraldfull.csv,International Marketing Review,2950
emeraldfull.csv,Internet Research,2950
emeraldfull.csv,Irish Journal of Occupational Therapy,0
emeraldfull.csv,ISRA International Journal of Islamic Finance,0
emeraldfull.csv,Journal for Multicultural Education,2650
emeraldfull.csv,Journal of Accounting & Organizational Change,2650
emeraldfull.csv,Journal of Accounting in Emerging Economies,2350
emeraldfull.csv,Journal of Advances in Management Research,2350
emeraldfull.csv,"Journal of Aggression, Conflict and Peace Research",2650
emeraldfull.csv,Journal of Agribusiness in Developing and Emerging Economies,2650
emeraldfull.csv,Journal of Applied Accounting Research,2650
emeraldfull.csv,Journal of Applied Research in Higher Education,2650
emeraldfull.csv,Journal of Asia Business Studies,2650
emeraldfull.csv,Journal of Asian Business Economics Studies,0
emeraldfull.csv,Journal of Behavioural Strategy ,2350
emeraldfull.csv,Journal of Business & Industrial Marketing,2950
emeraldfull.csv,Journal of Business Strategy,2650
emeraldfull.csv,Journal of Capital Market Studies,0
emeraldfull.csv,Journal of Children's Services,2650
emeraldfull.csv,Journal of Chinese Economic and Foreign Trade Studies,2650
emeraldfull.csv,Journal of Chinese Human Resources Management,2650
emeraldfull.csv,Journal of Communication Management,2650
emeraldfull.csv,Journal of Consumer Marketing,2650
emeraldfull.csv,Journal of Contemporary Marketing Science,2350
emeraldfull.csv,Journal of Corporate Real Estate,2650
emeraldfull.csv,Journal of Criminal Psychology,2650
emeraldfull.csv,"Journal of Criminological Research, Policy and Practice",2650
emeraldfull.csv,Journal of Cultural Heritage Management and Sustainable Development,2650
emeraldfull.csv,Journal of Defense Analytics and Logistics,0
emeraldfull.csv,Journal of Documentation,2950
emeraldfull.csv,Journal of Economic and Administrative Sciences,2350
emeraldfull.csv,Journal of Economic Studies,2650
emeraldfull.csv,"Journal of Economics, Finance and Administrative Science",0
emeraldfull.csv,Journal of Educational Administration,2650
emeraldfull.csv,Journal of Enabling Technologies,2650
emeraldfull.csv,"Journal of Engineering, Design and Technology",2650
emeraldfull.csv,Journal of Enterprise Information Management,2950
emeraldfull.csv,Journal of Enterprising Communities: People and Places in the Global Economy,2650
emeraldfull.csv,Journal of Entrepreneurship and Public Policy,2650
emeraldfull.csv,Journal of Entrepreneurship in Emerging Economies,2650
emeraldfull.csv,Journal of European Real Estate Research,2650
emeraldfull.csv,Journal of Facilities Management,2650
emeraldfull.csv,Journal of Family Business Management,2350
emeraldfull.csv,Journal of Fashion Marketing and Management,2650
emeraldfull.csv,Journal of Financial Crime,2650
emeraldfull.csv,Journal of Financial Economic Policy,2650
emeraldfull.csv,Journal of Financial Management of Property and Construction,2650
emeraldfull.csv,Journal of Financial Regulation and Compliance,2650
emeraldfull.csv,Journal of Financial Reporting and Accounting,2350
emeraldfull.csv,Journal of Global Mobility,2650
emeraldfull.csv,Journal of Global Operations and Strategic Sourcing,2650
emeraldfull.csv,Journal of Global Responsibility,2350
emeraldfull.csv,Journal of Health Organization and Management,2950
emeraldfull.csv,Journal of Health Research,0
emeraldfull.csv,Journal of Historical Research in Marketing,2650
emeraldfull.csv,Journal of Hospitality and Tourism Insights,2350
emeraldfull.csv,Journal of Hospitality and Tourism Technology,2650
emeraldfull.csv,Journal of Humanitarian Logistics and Supply Chain Management,2650
emeraldfull.csv,Journal of Indian Business Research,2650
emeraldfull.csv,"Journal of Information, Communication and Ethics in Society",2650
emeraldfull.csv,Journal of Integrated Care,2650
emeraldfull.csv,Journal of Intellectual Capital,2950
emeraldfull.csv,Journal of Intellectual Disabilities and Offending Behaviour,2650
emeraldfull.csv,Journal of Intelligent and Connected Vehicles,0
emeraldfull.csv,Journal of International Education in Business,2650
emeraldfull.csv,Journal of International Trade Law and Policy,2650
emeraldfull.csv,Journal of Investment Compliance,2350
emeraldfull.csv,Journal of Islamic Accounting and Business Research,2650
emeraldfull.csv,Journal of Islamic Marketing,2650
emeraldfull.csv,Journal of Knowledge Management,2950
emeraldfull.csv,Journal of Korea Trade,2950
emeraldfull.csv,Journal of Management Development,2650
emeraldfull.csv,Journal of Management History,2650
emeraldfull.csv,Journal of Managerial Psychology,2950
emeraldfull.csv,Journal of Manufacturing Technology Management,2950
emeraldfull.csv,Journal of Modelling in Management,2650
emeraldfull.csv,Journal of Money Laundering Control,2350
emeraldfull.csv,Journal of Organizational Change Management,2950
emeraldfull.csv,Journal of Organizational Effectiveness: People and Performance,2350
emeraldfull.csv,Journal of Organizational Ethnography,2650
emeraldfull.csv,Journal of Participation and Employee Ownership,2350
emeraldfull.csv,Journal of Place Management and Development,2650
emeraldfull.csv,Journal of Product & Brand Management,2950
emeraldfull.csv,Journal of Professional Capital and Community,2350
emeraldfull.csv,Journal of Property Investment & Finance,2650
emeraldfull.csv,"Journal of Property, Planning and Environmental Law prev. International Journal of Law in the Built Environment",2350
emeraldfull.csv,"Journal of Public Budgeting, Accounting & Financial Management",2650
emeraldfull.csv,Journal of Public Mental Health,2650
emeraldfull.csv,Journal of Public Procurement,2650
emeraldfull.csv,Journal of Quality in Maintenance Engineering,2650
emeraldfull.csv,Journal of Research in Innovative Teaching & Learning,0
emeraldfull.csv,Journal of Research in Interactive Marketing,2650
emeraldfull.csv,Journal of Research in Marketing and Entrepreneurship,2650
emeraldfull.csv,Journal of Risk Finance,2650
emeraldfull.csv,Journal of Science and Technology Policy Management,2650
emeraldfull.csv,Journal of Service Management,2950
emeraldfull.csv,Journal of Service Theory and Practice,2950
emeraldfull.csv,Journal of Services Marketing,2950
emeraldfull.csv,Journal of Small Business and Enterprise Development,2650
emeraldfull.csv,Journal of Social Marketing,2950
emeraldfull.csv,Journal of Strategy and Management,2650
emeraldfull.csv,Journal of Structural Fire Engineering,2650
emeraldfull.csv,Journal of Systems and Information Technology,2650
emeraldfull.csv,Journal of Tourism Analysis: Revista de Análisis Turístico,0
emeraldfull.csv,Journal of Tourism Futures,0
emeraldfull.csv,Journal of Work-Applied Management,0
emeraldfull.csv,Journal of Workplace Learning,2650
emeraldfull.csv,Kybernetes,2950
emeraldfull.csv,Leadership & Organization Development Journal,2950
emeraldfull.csv,Leadership in Health Services,2650
emeraldfull.csv,Library Hi Tech,2950
emeraldfull.csv,Library Hi Tech News,2650
emeraldfull.csv,Library Management,2650
emeraldfull.csv,Management Decision,2950
emeraldfull.csv,Management of Environmental Quality,2650
emeraldfull.csv,Management Research Review,2650
emeraldfull.csv,Management Research: Journal of the Iberoamerican Academy of Management,2650
emeraldfull.csv,Managerial Auditing Journal,2950
emeraldfull.csv,Managerial Finance,2650
emeraldfull.csv,Marine Economics and Management,0
emeraldfull.csv,Maritime Business Review,0
emeraldfull.csv,Marketing Intelligence & Planning,2950
emeraldfull.csv,Measuring Business Excellence,2650
emeraldfull.csv,Meditari Accountancy Research,2650
emeraldfull.csv,Mental Health and Social Inclusion,2650
emeraldfull.csv,Mental Health Review Journal,2650
emeraldfull.csv,Microelectronics International,2950
emeraldfull.csv,Multidiscipline Modeling in Materials and Structures,2650
emeraldfull.csv,Multinational Business Review,2650
emeraldfull.csv,Nankai Business Review International,2650
emeraldfull.csv,New England Journal of Entrepreneurship,0
emeraldfull.csv,Nutrition & Food Science,2650
emeraldfull.csv,On the Horizon,2650
emeraldfull.csv,Online Information Review,2950
emeraldfull.csv,Pacific Accounting Review,2650
emeraldfull.csv,Performance Measurement and Metrics,2650
emeraldfull.csv,Personnel Review,2950
emeraldfull.csv,Pigment & Resin Technology,2950
emeraldfull.csv,Policing: An International Journal,2950
emeraldfull.csv,Property Management,2650
emeraldfull.csv,PSU Research Review,0
emeraldfull.csv,Qualitative Market Research,2650
emeraldfull.csv,Qualitative Research in Accounting & Management,2650
emeraldfull.csv,Qualitative Research in Financial Markets,2650
emeraldfull.csv,Qualitative Research in Organizations and Management,2650
emeraldfull.csv,Qualitative Research Journal,2650
emeraldfull.csv,Quality Assurance in Education,2650
emeraldfull.csv,Quality in Ageing and Older Adults,2650
emeraldfull.csv,Rapid Prototyping Journal,2950
emeraldfull.csv,RAUSP Management Journal,0
emeraldfull.csv,Records Management Journal,2650
emeraldfull.csv,Reference Reviews,2350
emeraldfull.csv,Reference Services Review,2650
emeraldfull.csv,Research Journal of Textile and Apparel,2350
emeraldfull.csv,Review of Accounting and Finance,2650
emeraldfull.csv,Review of Behavioural Finance,2650
emeraldfull.csv,Review of International Business and Strategy,2650
emeraldfull.csv,Revista de Gestão,0
emeraldfull.csv,Safer Communities,2650
emeraldfull.csv,Sensor Review,2950
emeraldfull.csv,Smart and Sustainable Built Environment,2650
emeraldfull.csv,Social Enterprise Journal,2350
emeraldfull.csv,Social Responsibility Journal,2650
emeraldfull.csv,Social Studies Research and Practice,2350
emeraldfull.csv,Social Transformations in Chinese Societies,2350
emeraldfull.csv,Society and Business Review,2350
emeraldfull.csv,Soldering & Surface Mount Technology,2950
emeraldfull.csv,South Asian Journal of Business Studies,2350
emeraldfull.csv,Spanish Journal of Marketing - ESIC,0
emeraldfull.csv,"Sport, Business and Management",2650
emeraldfull.csv,Strategic Direction,2650
emeraldfull.csv,Strategic HR Review,2350
emeraldfull.csv,Strategy & Leadership,2650
emeraldfull.csv,Studies in Economics and Finance,2650
emeraldfull.csv,Studies in Graduate and Postdoctoral Education,2350
emeraldfull.csv,Supply Chain Management,2950
emeraldfull.csv,"Sustainability Accounting, Management and Policy Journal",2950
emeraldfull.csv,Team Performance Management,2650
emeraldfull.csv,The Bottom Line,2650
emeraldfull.csv,The CASE Journal,2350
emeraldfull.csv,The Electronic Library,2950
emeraldfull.csv,The International Journal of Logistics Management,2950
emeraldfull.csv,The Journal of Adult Protection,2650
emeraldfull.csv,The Journal of Forensic Practice,2650
emeraldfull.csv,"The Journal of Mental Health Training, Education and Practice",2650
emeraldfull.csv,The Learning Organization,2650
emeraldfull.csv,The TQM Journal,2650
emeraldfull.csv,Therapeutic Communities,2650
emeraldfull.csv,Tizard Learning Disability Review,2650
emeraldfull.csv,Tourism Review,2650
emeraldfull.csv,"Transforming Government: People, Process and Policy",2650
emeraldfull.csv,VINE Journal of Information and Knowledge Management Systems,2650
emeraldfull.csv,Working with Older People,2650
emeraldfull.csv,World Journal of Engineering,2650
emeraldfull.csv,"World Journal of Entrepreneurship, Management and Sustainable Development",2350
emeraldfull.csv,"World Journal of Science, Technology and Sustainable Development",2350
emeraldfull.csv,Worldwide Hospitality and Tourism Themes,2650
emeraldfull.csv,Young Consumers,2650
bmc.csv,3D Printing in Medicine  ,1570
bmc.csv,Acta Epilepsia  ,0
bmc.csv,Acta Neuropathologica Communications ,2290
bmc.csv,Acta Veterinaria Scandinavica ,2365
bmc.csv,Addiction Science & Clinical Practice ,2170
bmc.csv,Advances in Rheumatology  ,0
bmc.csv,Advances in Simulation ,2440
bmc.csv,Agriculture & Food Security ,1870
bmc.csv,AIDS Research and Therapy ,2380
bmc.csv,Algorithms for Molecular Biology ,1990
bmc.csv,"Allergy, Asthma & Clinical Immunology ",2145
bmc.csv,Alzheimer's Research & Therapy ,2580
bmc.csv,Animal Biotelemetry ,1790
bmc.csv,Annals of Clinical Microbiology and Antimicrobials ,2570
